qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
46,iroute,Query traffic records from Greenfield Park Arts Quarter,7,traf_000074;traf_000144;traf_000154;traf_000164;traf_000184;traf_000189;traf_000254;traf_000284;traf_000299;traf_000309;traf_000329;traf_000504;traf_000524,/domain7,/domain7/data/doc/traf_000096,/domain7=2.34082(0.628251);/domain2=1.43414(0.489503);/domain6=0.843101(0.322948);/domain4=0.831303(0.329282);/domain1=0.808842(0.284833),0,1,0.622415,29400.0000,29406.6567,29408.0957,29414.7585,14.7585,-1,2,-1,4,1,2412,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,6.6628,29400000000,29406656736,29408095664,29414758464
47,iroute,Give me pollution information near Greenfield Park University Campus,7,pol_000093;pol_000125;pol_000133;pol_000149;pol_000153;pol_000169;pol_000229;pol_000253;pol_000273;pol_000285;pol_000309;pol_000313;pol_000345;pol_000369;pol_000405;pol_000473;pol_000509;pol_000513;pol_000589,/domain7,/domain7/data/doc/pol_000038,/domain7=2.70627(0.71611);/domain1=2.6024(0.675152);/domain3=1.97516(0.639378);/domain6=1.86442(0.568523);/domain4=1.77715(0.563227),0,1,0.832777,29600.0000,29606.6567,29607.6235,29614.2863,14.2863,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.6567,6.6628,29600000000,29606656720,29607623504,29614286272
48,iroute,Show parking status for the Eastshore Quarter Arts Quarter zone,2,p_000022;p_000046;p_000052;p_000088;p_000226;p_000238;p_000280;p_000472,/domain2,/domain2/data/doc/p_000525,/domain2=2.79566(0.838201);/domain0=2.21855(0.633626);/domain5=2.10187(0.567478);/domain7=1.7696(0.501926);/domain1=1.3652(0.40591),0,1,0.833906,29800.0000,29808.0907,29808.1785,29816.2752,16.2752,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.0907,8.0967,29800000000,29808090688,29808178544,29816275248
49,iroute,Give me parking information near Old Town Core Shopping Mall,6,p_000070;p_000142;p_000154;p_000172;p_000178;p_000184;p_000304;p_000310;p_000388;p_000418;p_000436;p_000496;p_000532;p_000550;p_000556;p_000598,/domain6,/domain6/data/doc/p_000216,/domain0=2.23521(0.63751);/domain6=1.94784(0.550985);/domain2=1.8329(0.593338);/domain7=1.63397(0.471929);/domain5=1.58072(0.453813),0,1,0.785447,30000.0000,30007.6136,30008.1884,30015.8031,15.8031,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6136,7.6147,30000000000,30007613616,30008188400,30015803104
50,iroute,List parking data around Lakeside District Shopping Mall,5,p_000335,/domain5,/domain5/data/doc/p_000164,/domain5=3.05882(0.776194);/domain0=1.7292(0.519571);/domain2=1.57459(0.52764);/domain7=1.19599(0.37507);/domain1=0.548592(0.228197),0,1,0.771128,30200.0000,30208.1687,30208.1687,30208.1687,8.1687,-1,2,-1,4,1,2412,168,42,1105,0,0,1,1,0,,none,,redundant,8.1687,0.0000,30200000000,30208168688,30208168688,30208168688
51,iroute,Show traffic status for the South Hills Financial Row zone,3,traf_000149;traf_000179;traf_000407;traf_000527,/domain3,/domain3/data/doc/traf_000190,/domain7=1.58742(0.461637);/domain2=1.29177(0.45347);/domain1=1.27033(0.385264);/domain3=1.26722(0.456505);/domain4=1.19907(0.420243),0,1,0.697181,30400.0000,30406.5335,30408.0957,30414.6205,14.6205,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.5335,6.5248,30400000000,30406533520,30408095664,30414620464
52,iroute,Locate every streetlight unit across Eastshore Quarter,2,sl_000020;sl_000028;sl_000172;sl_000268;sl_000356;sl_000596,/domain2,/domain2/data/doc/sl_000408,/domain1=2.31338(0.613609);/domain0=2.01936(0.58174);/domain6=1.97403(0.556881);/domain2=1.71826(0.564181);/domain5=1.65778(0.469582),0,1,0.734857,30600.0000,30608.1055,30608.1884,30608.1884,8.1884,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1055,0.0000,30600000000,30608105488,30608188416,30608188416
53,iroute,Show pollution status for the Midtown Center Residential Block zone,4,pol_000065;pol_000097;pol_000221;pol_000265;pol_000301;pol_000365;pol_000385;pol_000429;pol_000493;pol_000501;pol_000521;pol_000525;pol_000561,/domain4,/domain4/data/doc/pol_000221,/domain4=2.42678(0.723904);/domain1=2.28271(0.60558);/domain6=1.86885(0.569588);/domain7=1.79972(0.513636);/domain3=1.75583(0.582721),1,1,0.764916,30800.0000,30806.3387,30807.6186,30813.9633,13.9633,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.3387,6.3448,30800000000,30806338720,30807618576,30813963344
54,iroute,Query streetlight records from Eastshore Quarter Industrial Zone,2,sl_000003;sl_000007;sl_000031;sl_000039;sl_000055;sl_000111;sl_000131;sl_000159;sl_000171;sl_000239;sl_000315;sl_000431;sl_000483;sl_000511;sl_000539;sl_000571,/domain5,/domain5/data/doc/sl_000280,/domain1=1.75554(0.491942);/domain0=1.47495(0.456032);/domain6=1.44121(0.43695);/domain5=1.25339(0.381576);/domain4=1.24788(0.444547),0,0,0.583974,31000.0000,31008.1835,31008.1835,31016.3582,16.3582,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1835,8.1747,31000000000,31008183488,31008183488,31016358224
55,iroute,Give me traffic information near Eastshore Quarter Cultural Center,2,traf_000034;traf_000069;traf_000114;traf_000139;traf_000194;traf_000404;traf_000534;traf_000554,/domain2,/domain2/data/doc/traf_000546,/domain2=2.46857(0.751301);/domain7=2.05311(0.564624);/domain1=1.98557(0.540915);/domain4=1.69966(0.54406);/domain0=1.68103(0.508344),0,1,0.762674,31200.0000,31208.0907,31208.0907,31216.1875,16.1875,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,8.0968,31200000000,31208090736,31208090736,31216187536
56,iroute,Show streetlight status for the Midtown Center Civic Center zone,4,sl_000017;sl_000061;sl_000073;sl_000097;sl_000133;sl_000225;sl_000265;sl_000349;sl_000441;sl_000561,/domain4,/domain4/data/doc/sl_000351,/domain4=2.35511(0.726153);/domain1=2.1455(0.576994);/domain6=1.87086(0.533659);/domain0=1.73466(0.516001);/domain3=1.55489(0.52263),0,1,0.727356,31400.0000,31406.3387,31407.7595,31407.7595,7.7595,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,6.3387,0.0000,31400000000,31406338704,31407759488,31407759488
57,iroute,What parking readings are reported in Greenfield Park?,7,p_000475,/domain7,/domain7/data/doc/p_000139,/domain7=2.69526(0.706635);/domain0=1.84964(0.547643);/domain1=1.80812(0.502298);/domain5=1.48706(0.433386);/domain2=1.46516(0.499808),0,1,0.709900,31600.0000,31606.6567,31608.1835,31614.8462,14.8462,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.6567,6.6627,31600000000,31606656688,31608183472,31614846176
58,iroute,List pollution data around South Hills Historic Market,3,pol_000074;pol_000139;pol_000159;pol_000164;pol_000269;pol_000404;pol_000419;pol_000439;pol_000479;pol_000484;pol_000529,/domain3,/domain3/data/doc/pol_000517,/domain1=2.14889(0.576458);/domain3=1.9727(0.638744);/domain6=1.64968(0.516889);/domain7=1.35262(0.413777);/domain4=1.34786(0.457045),0,1,0.634450,31800.0000,31806.5236,31807.6186,31814.1433,14.1433,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5236,6.5248,31800000000,31806523648,31807618576,31814143344
59,iroute,What streetlight readings are reported in South Hills?,3,sl_000033;sl_000041;sl_000049;sl_000105;sl_000177;sl_000473;sl_000585,/domain3,/domain3/data/doc/sl_000008,/domain3=1.99174(0.633736);/domain1=1.95239(0.534875);/domain6=1.59716(0.472051);/domain0=1.37989(0.434081);/domain4=1.2247(0.43865),0,1,0.602528,32000.0000,32006.5187,32007.7595,32014.2842,14.2842,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,6.5187,6.5247,32000000000,32006518704,32007759488,32014284224
60,iroute,Show streetlight status for the North Harbor Waterfront zone,0,sl_000010;sl_000098;sl_000126;sl_000182;sl_000246;sl_000278;sl_000322;sl_000362;sl_000386;sl_000418;sl_000426;sl_000434;sl_000482;sl_000534;sl_000558;sl_000594,/domain0,/domain0/data/doc/sl_000553,/domain0=2.71399(0.742136);/domain1=2.07258(0.56109);/domain5=1.90722(0.523865);/domain6=1.76181(0.509113);/domain4=1.65812(0.548885),0,1,0.736711,32200.0000,32207.7447,32208.1786,32215.9293,15.9293,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.7447,7.7507,32200000000,32207744704,32208178560,32215929296
61,iroute,List parking data around Midtown Center Clock Tower,4,p_000017;p_000021;p_000045;p_000233;p_000249;p_000549;p_000553,/domain4,/domain4/data/doc/traf_000418,/domain0=1.67988(0.508077);/domain7=1.61718(0.468216);/domain2=1.46501(0.499772);/domain4=1.40465(0.471093);/domain6=1.20042(0.408866),0,1,0.668916,32400.0000,32406.3535,32408.1005,32414.4453,14.4453,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.3535,6.3448,32400000000,32406353520,32408100544,32414445344
62,iroute,Give me traffic information near Greenfield Park Cultural Center,7,traf_000003;traf_000342,/domain7,/domain7/data/doc/traf_000182,/domain7=3.12978(0.802732);/domain0=1.78043(0.531513);/domain1=1.77369(0.494805);/domain2=1.75449(0.570576);/domain4=1.68819(0.541223),0,1,0.772004,32600.0000,32606.6567,32608.1055,32614.7683,14.7683,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,6.6628,32600000000,32606656736,32608105472,32614768272
63,iroute,Locate every parking unit across Greenfield Park,7,p_000041;p_000137;p_000167;p_000173;p_000179;p_000197;p_000227;p_000323;p_000365;p_000371;p_000401;p_000479;p_000539;p_000545;p_000563,/domain7,/domain7/data/doc/p_000547,/domain7=2.93012(0.758576);/domain0=2.20814(0.6312);/domain2=2.02128(0.641248);/domain5=1.96404(0.537416);/domain1=1.71196(0.481371),0,1,0.783490,32800.0000,32806.6567,32808.1835,32808.1835,8.1835,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.6567,0.0000,32800000000,32806656688,32808183472,32808183472
64,iroute,Show parking status for the Old Town Core Financial Row zone,6,p_000032;p_000074;p_000140;p_000278;p_000290;p_000296;p_000356;p_000416;p_000428;p_000488;p_000512;p_000524;p_000584,/domain6,/domain6/data/doc/p_000005,/domain0=1.99878(0.582403);/domain2=1.89042(0.607968);/domain5=1.8615(0.515052);/domain7=1.64987(0.475448);/domain6=1.52449(0.455694),0,1,0.769151,33000.0000,33007.6284,33008.1785,33015.7932,15.7932,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6284,7.6147,33000000000,33007628400,33008178544,33015793248
65,iroute,Show pollution status for the Greenfield Park Financial Row zone,7,pol_000355;pol_000589,/domain7,/domain7/data/doc/pol_000364,/domain7=2.5241(0.675425);/domain1=2.32401(0.614567);/domain4=1.74141(0.554385);/domain3=1.7121(0.571424);/domain6=1.67791(0.523677),0,1,0.710815,33200.0000,33206.6567,33207.6284,33214.2912,14.2912,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.6567,6.6628,33200000000,33206656720,33207628432,33214291200
66,iroute,Show parking status for the Lakeside District Waterfront zone,5,p_000055;p_000067;p_000103;p_000169;p_000199;p_000235;p_000289;p_000337;p_000385;p_000391;p_000397;p_000403;p_000433;p_000439;p_000469;p_000535;p_000565;p_000589,/domain5,/domain5/data/doc/p_000397,/domain5=3.31347(0.831733);/domain0=1.80935(0.538252);/domain2=1.69685(0.558735);/domain7=1.00457(0.332738);/domain1=0.968443(0.320273),1,1,0.830951,33400.0000,33408.1687,33408.1687,33416.3434,16.3434,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.1687,8.1747,33400000000,33408168688,33408168688,33416343392
67,iroute,List traffic data around Westside Heights Historic Market,1,traf_000591,/domain1,/domain1/data/doc/traf_000099,/domain7=1.79414(0.507352);/domain1=1.69054(0.476709);/domain2=1.54159(0.516695);/domain4=0.942676(0.356828);/domain6=0.858869(0.326739),0,1,0.726782,33600.0000,33607.2357,33608.1006,33615.3374,15.3374,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.2357,7.2368,33600000000,33607235664,33608100592,33615337392
68,iroute,Find all pollution sensors in Old Town Core,6,pol_000023;pol_000183;pol_000248;pol_000328;pol_000358;pol_000368;pol_000388;pol_000463;pol_000503;pol_000553;pol_000573;pol_000578;pol_000588,/domain6,/domain6/data/doc/pol_000047,/domain6=2.95906(0.831728);/domain1=2.34297(0.618694);/domain7=2.31906(0.629629);/domain3=1.94674(0.632036);/domain4=1.94328(0.604315),0,1,0.777672,33800.0000,33807.6087,33807.6087,33807.6087,7.6087,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.6087,0.0000,33800000000,33807608720,33807608720,33807608720
69,iroute,Query traffic records from Greenfield Park Arts Quarter,7,traf_000057;traf_000507,/domain7,/domain7/data/doc/traf_000096,/domain7=2.34082(0.628251);/domain2=1.43414(0.489503);/domain6=0.843101(0.322948);/domain4=0.831303(0.329282);/domain1=0.808842(0.284833),0,1,0.622415,34000.0000,34006.6567,34008.0957,34008.0957,8.0957,-1,2,-1,4,1,2412,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,0.0000,34000000000,34006656736,34008095664,34008095664
70,iroute,List pollution data around South Hills Main Station,3,pol_000074;pol_000139;pol_000159;pol_000164;pol_000269;pol_000404;pol_000419;pol_000439;pol_000479;pol_000484;pol_000529,/domain3,/domain3/data/doc/pol_000188,/domain1=2.70794(0.69812);/domain3=2.45177(0.762495);/domain6=2.10794(0.627077);/domain7=1.99813(0.557949);/domain4=1.83978(0.578716),0,1,0.720113,34200.0000,34206.5236,34207.6186,34214.1433,14.1433,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5236,6.5248,34200000000,34206523648,34207618576,34214143344
71,iroute,Locate every parking unit across North Harbor,0,p_000004;p_000008;p_000024;p_000068;p_000096;p_000148;p_000196;p_000204;p_000208;p_000212;p_000220;p_000324;p_000420;p_000456;p_000528;p_000548;p_000572;p_000592;p_000596,/domain0,/domain0/data/doc/p_000004,/domain0=2.7235(0.751318);/domain2=1.95884(0.62537);/domain7=1.82719(0.514661);/domain5=1.75349(0.491495);/domain1=1.54275(0.444548),1,1,0.736758,34400.0000,34407.7447,34408.1835,34415.9342,15.9342,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.7447,7.7507,34400000000,34407744688,34408183472,34415934176
72,iroute,Find all parking sensors in South Hills,3,p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,/domain1,/domain1/data/doc/traf_000135,/domain7=2.14491(0.584926);/domain1=2.14309(0.575195);/domain3=1.77647(0.588053);/domain6=1.60627(0.506451);/domain2=1.59264(0.529616),0,0,0.651275,34600.0000,34607.2357,34608.1104,34608.1104,8.1104,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.2357,0.0000,34600000000,34607235664,34608110448,34608110448
73,iroute,What traffic readings are reported in Greenfield Park?,7,traf_000100;traf_000154;traf_000184;traf_000196;traf_000220;traf_000250;traf_000268;traf_000280;traf_000286;traf_000316;traf_000496;traf_000520;traf_000598,/domain7,/domain7/data/doc/traf_000548,/domain7=3.08211(0.792189);/domain1=2.05107(0.55517);/domain2=1.77447(0.575633);/domain4=1.7722(0.562002);/domain6=1.73421(0.537214),0,1,0.749900,34800.0000,34806.6567,34808.1006,34808.1006,8.1006,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,0.0000,34800000000,34806656736,34808100592,34808100592
74,iroute,What pollution readings are reported in Lakeside District?,5,pol_000337;pol_000442,/domain5,/domain5/data/doc/pol_000442,/domain1=1.73657(0.486728);/domain3=1.5352(0.525729);/domain5=1.50307(0.435912);/domain7=1.27743(0.396983);/domain6=1.10855(0.386775),1,1,0.801188,35000.0000,35008.1786,35008.1786,35016.3533,16.3533,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1786,8.1748,35000000000,35008178576,35008178576,35016353344
75,iroute,Search for parking devices in South Hills Waterfront,3,p_000001;p_000013;p_000205;p_000247;p_000367;p_000373;p_000517;p_000577,/domain1,/domain1/data/doc/p_000144,/domain0=2.28212(0.648444);/domain5=2.28006(0.606342);/domain2=2.12924(0.668708);/domain7=1.55865(0.455274);/domain1=1.08189(0.344255),0,0,0.763584,35200.0000,35207.2504,35208.1736,35215.4103,15.4103,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2504,7.2367,35200000000,35207250400,35208173616,35215410320
76,iroute,Query traffic records from Westside Heights Arts Quarter,1,traf_000043;traf_000143;traf_000148;traf_000188;traf_000223;traf_000238;traf_000263;traf_000308;traf_000353;traf_000363;traf_000438;traf_000443;traf_000463;traf_000508;traf_000513;traf_000523;traf_000553;traf_000568;traf_000593,/domain1,/domain1/data/doc/traf_000121,/domain7=1.68776(0.483827);/domain2=1.56101(0.521611);/domain1=1.2457(0.379904);/domain4=0.741726(0.307126);/domain6=0.64243(0.274696),0,1,0.633645,35400.0000,35407.2406,35408.0957,35408.0957,8.0957,-1,2,-1,4,1,2412,171,45,1108,0,0,1,1,0,,none,,redundant,7.2406,0.0000,35400000000,35407240592,35408095664,35408095664
77,iroute,Show streetlight status for the Old Town Core Arts Quarter zone,6,sl_000043;sl_000095;sl_000123;sl_000143;sl_000187;sl_000199;sl_000235;sl_000271;sl_000295;sl_000435;sl_000455;sl_000475;sl_000503;sl_000587,/domain6,/domain6/data/doc/sl_000092,/domain6=2.68776(0.717536);/domain1=2.21829(0.592871);/domain4=1.97544(0.629589);/domain3=1.85654(0.599351);/domain5=1.81045(0.502805),0,1,0.782138,35600.0000,35607.6087,35608.1884,35608.1884,8.1884,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.6087,0.0000,35600000000,35607608704,35608188416,35608188416
78,iroute,Show parking status for the Westside Heights Financial Row zone,1,p_000073;p_000097;p_000115;p_000277;p_000325;p_000457;p_000493;p_000511;p_000559,/domain1,/domain1/data/doc/p_000522,/domain2=2.04348(0.646896);/domain5=2.03893(0.553751);/domain0=1.98794(0.579877);/domain1=1.96658(0.537971);/domain7=1.7299(0.493145),0,1,0.826995,35800.0000,35807.2455,35808.1736,35815.4103,15.4103,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2455,7.2367,35800000000,35807245472,35808173616,35815410320
79,iroute,Find all parking sensors in Lakeside District,5,p_000076;p_000080;p_000084;p_000128;p_000164;p_000240;p_000248;p_000256;p_000260;p_000268;p_000300;p_000308;p_000332;p_000340;p_000444;p_000448;p_000460;p_000476;p_000552;p_000580,/domain5,/domain5/data/doc/p_000397,/domain5=2.91981(0.745875);/domain7=1.71611(0.490097);/domain0=1.6965(0.511949);/domain2=1.52266(0.514432);/domain1=1.42435(0.418782),0,1,0.747242,36000.0000,36008.1687,36008.1687,36008.1687,8.1687,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.1687,0.0000,36000000000,36008168688,36008168688,36008168688
80,iroute,Give me traffic information near Greenfield Park City Library,7,traf_000003;traf_000038;traf_000093;traf_000103;traf_000123;traf_000128;traf_000138;traf_000268;traf_000283;traf_000348;traf_000368;traf_000393;traf_000423;traf_000473;traf_000533;traf_000548;traf_000573;traf_000588;traf_000598,/domain7,/domain7/data/doc/traf_000485,/domain7=3.32103(0.845025);/domain1=1.93659(0.530255);/domain2=1.88408(0.603374);/domain0=1.8146(0.539476);/domain4=1.70081(0.544344),0,1,0.834281,36200.0000,36206.6567,36208.1006,36214.7634,14.7634,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,6.6628,36200000000,36206656736,36208100592,36214763392
81,iroute,What pollution readings are reported in South Hills?,3,pol_000026;pol_000036;pol_000046;pol_000056;pol_000206;pol_000261;pol_000326;pol_000381;pol_000456;pol_000536,/domain3,/domain3/data/doc/pol_000338,/domain3=2.43015(0.756909);/domain1=2.29247(0.607703);/domain6=1.65637(0.518497);/domain4=1.62079(0.524552);/domain7=1.61015(0.471297),0,1,0.726850,36400.0000,36406.5187,36407.6186,36407.6186,7.6186,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5187,0.0000,36400000000,36406518720,36407618576,36407618576
82,iroute,What parking readings are reported in Westside Heights?,1,p_000058;p_000082;p_000136;p_000244;p_000286;p_000298;p_000316;p_000322;p_000328;p_000352;p_000376;p_000484;p_000508;p_000538;p_000544,/domain1,/domain1/data/doc/p_000440,/domain1=2.37178(0.624963);/domain7=1.99537(0.551854);/domain0=1.84369(0.546256);/domain2=1.74342(0.570581);/domain5=1.4782(0.431454),0,1,0.751275,36600.0000,36607.2307,36608.1884,36608.1884,8.1884,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2307,0.0000,36600000000,36607230688,36608188400,36608188400
83,iroute,Query streetlight records from Lakeside District Civic Center,5,sl_000117;sl_000165;sl_000173;sl_000189;sl_000197;sl_000221;sl_000237;sl_000365;sl_000381;sl_000397;sl_000453;sl_000469;sl_000525;sl_000533,/domain5,/domain5/data/doc/sl_000279,/domain5=2.25744(0.60008);/domain1=1.41842(0.418414);/domain6=1.01363(0.340705);/domain4=0.921556(0.361551);/domain0=0.92042(0.327986),0,1,0.689952,36800.0000,36808.1687,36808.1687,36808.1687,8.1687,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1687,0.0000,36800000000,36808168704,36808168704,36808168704
84,iroute,What traffic readings are reported in Eastshore Quarter?,2,traf_000006;traf_000018;traf_000021;traf_000033;traf_000036;traf_000060;traf_000069;traf_000072;traf_000114;traf_000141;traf_000315;traf_000336;traf_000408;traf_000486;traf_000495;traf_000534;traf_000546;traf_000555;traf_000558,/domain2,/domain2/data/doc/traf_000546,/domain2=2.4854(0.75556);/domain1=2.21085(0.589941);/domain3=1.82987(0.601847);/domain7=1.82151(0.513406);/domain4=1.77126(0.561768),1,1,0.762213,37000.0000,37008.0907,37008.0907,37008.0907,8.0907,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,0.0000,37000000000,37008090736,37008090736,37008090736
