entity_type,entity_id,doc_id,domain_id,lat,lon,canonical_name,streetName,landmarkToken,areaServed,lanternModel,locationCategory,powerState,status
streetlight,streetlight_000135,sl_000136,6,56.159664,10.175652,/d6/streetlight/sl_000136,"Oak Ave, Old Town Core",Old Town Core Sports Arena,Old Town Core Waterfront,fluorescent,tunnel,bootingUp,brokenLantern
streetlight,streetlight_000136,sl_000137,0,56.13838,10.195801,/d0/streetlight/sl_000137,"Market Rd, North Harbor",North Harbor City Library,North Harbor Residential Block,LED,facade,on,ok
streetlight,streetlight_000137,sl_000138,5,56.161856,10.181453,/d5/streetlight/sl_000138,"River Rd, Lakeside District",Lakeside District Town Square,Lakeside District Uptown,HPS,garden,off,defectiveLamp
streetlight,streetlight_000138,sl_000139,4,56.138505,10.175321,/d4/streetlight/sl_000139,"Birch Dr, Midtown Center",Midtown Center Lighthouse,Midtown Center Residential Block,MH,park,low,columnIssue
streetlight,streetlight_000139,sl_000140,5,56.174895,10.184018,/d5/streetlight/sl_000140,"River Rd, Lakeside District",Lakeside District Botanical Garden,Lakeside District Waterfront,fluorescent,pedestrianPath,bootingUp,brokenLantern
streetlight,streetlight_000140,sl_000141,6,56.176796,10.164432,/d6/streetlight/sl_000141,"Summit Way, Old Town Core",Old Town Core Central Plaza,Old Town Core Uptown,LED,playground,on,ok
streetlight,streetlight_000141,sl_000142,5,56.153236,10.218443,/d5/streetlight/sl_000142,"Oak Ave, Lakeside District",Lakeside District Riverside Park,Lakeside District Downtown,HPS,road,off,defectiveLamp
streetlight,streetlight_000142,sl_000143,6,56.159426,10.15538,/d6/streetlight/sl_000143,"Park Rd, Old Town Core",Old Town Core City Library,Old Town Core Uptown,MH,sidewalk,low,columnIssue
streetlight,streetlight_000143,sl_000144,0,56.133089,10.212128,/d0/streetlight/sl_000144,"School St, North Harbor",North Harbor Sports Arena,North Harbor Civic Center,fluorescent,tunnel,bootingUp,brokenLantern
streetlight,streetlight_000144,sl_000145,7,56.17789,10.191611,/d7/streetlight/sl_000145,"Lake Dr, Greenfield Park",Greenfield Park City Hall,Greenfield Park Financial Row,LED,facade,on,ok
streetlight,streetlight_000145,sl_000146,4,56.139981,10.160286,/d4/streetlight/sl_000146,"Pine Rd, Midtown Center",Midtown Center Shopping Mall,Midtown Center Arts Quarter,HPS,garden,off,defectiveLamp
streetlight,streetlight_000146,sl_000147,1,56.168519,10.24529,/d1/streetlight/sl_000147,"Lake Dr, Westside Heights",Westside Heights City Hall,Westside Heights Civic Center,MH,park,low,columnIssue
streetlight,streetlight_000147,sl_000148,7,56.19398,10.189338,/d7/streetlight/sl_000148,"Mill Rd, Greenfield Park",Greenfield Park Sports Arena,Greenfield Park Financial Row,fluorescent,pedestrianPath,bootingUp,brokenLantern
streetlight,streetlight_000148,sl_000149,7,56.178266,10.183299,/d7/streetlight/sl_000149,"Church Ln, Greenfield Park",Greenfield Park Art Museum,Greenfield Park Civic Center,LED,playground,on,ok
streetlight,streetlight_000149,sl_000150,6,56.168855,10.164726,/d6/streetlight/sl_000150,"Summit Way, Old Town Core",Old Town Core Main Station,Old Town Core Uptown,HPS,road,off,defectiveLamp
streetlight,streetlight_000150,sl_000151,1,56.18309,10.233506,/d1/streetlight/sl_000151,"Canal St, Westside Heights",Westside Heights Cultural Center,Westside Heights Civic Center,MH,sidewalk,low,columnIssue
streetlight,streetlight_000151,sl_000152,6,56.168927,10.16312,/d6/streetlight/sl_000152,"Valley Path, Old Town Core",Old Town Core Convention Center,Old Town Core Civic Center,fluorescent,tunnel,bootingUp,brokenLantern
streetlight,streetlight_000152,sl_000153,7,56.18365,10.221067,/d7/streetlight/sl_000153,"Market Rd, Greenfield Park",Greenfield Park Science Center,Greenfield Park Arts Quarter,LED,facade,on,ok
streetlight,streetlight_000153,sl_000154,7,56.177739,10.192655,/d7/streetlight/sl_000154,"Valley Path, Greenfield Park",Greenfield Park Waterfront Promenade,Greenfield Park Commercial Strip,HPS,garden,off,defectiveLamp
streetlight,streetlight_000154,sl_000155,7,56.187777,10.192042,/d7/streetlight/sl_000155,"Birch Dr, Greenfield Park",Greenfield Park Cultural Center,Greenfield Park Industrial Zone,MH,park,low,columnIssue
streetlight,streetlight_000155,sl_000156,0,56.126953,10.208527,/d0/streetlight/sl_000156,"Queen Ave, North Harbor",North Harbor Cultural Center,North Harbor Waterfront,fluorescent,pedestrianPath,bootingUp,brokenLantern
streetlight,streetlight_000156,sl_000157,6,56.147221,10.159638,/d6/streetlight/sl_000157,"Summit Way, Old Town Core",Old Town Core Central Plaza,Old Town Core Residential Block,LED,playground,on,ok
streetlight,streetlight_000157,sl_000158,5,56.157284,10.187476,/d5/streetlight/sl_000158,"King Blvd, Lakeside District",Lakeside District Art Museum,Lakeside District Transit Hub,HPS,road,off,defectiveLamp
streetlight,streetlight_000158,sl_000159,2,56.199056,10.156134,/d2/streetlight/sl_000159,"Cherry Ln, Eastshore Quarter",Eastshore Quarter Main Station,Eastshore Quarter Civic Center,MH,sidewalk,low,columnIssue
streetlight,streetlight_000159,sl_000160,0,56.135573,10.201871,/d0/streetlight/sl_000160,"Summit Way, North Harbor",North Harbor Science Center,North Harbor Waterfront,fluorescent,tunnel,bootingUp,brokenLantern
streetlight,streetlight_000160,sl_000161,7,56.183549,10.210003,/d7/streetlight/sl_000161,"Queen Ave, Greenfield Park",Greenfield Park Science Center,Greenfield Park Industrial Zone,LED,facade,on,ok
streetlight,streetlight_000161,sl_000162,7,56.193031,10.191674,/d7/streetlight/sl_000162,"Bridge Ln, Greenfield Park",Greenfield Park Convention Center,Greenfield Park Uptown,HPS,garden,off,defectiveLamp
streetlight,streetlight_000162,sl_000163,1,56.167069,10.233,/d1/streetlight/sl_000163,"Station Rd, Westside Heights",Westside Heights Lighthouse,Westside Heights Arts Quarter,MH,park,low,columnIssue
streetlight,streetlight_000163,sl_000164,6,56.149611,10.160922,/d6/streetlight/sl_000164,"Valley Path, Old Town Core",Old Town Core City Hall,Old Town Core Residential Block,fluorescent,pedestrianPath,bootingUp,brokenLantern
streetlight,streetlight_000164,sl_000165,5,56.172725,10.188589,/d5/streetlight/sl_000165,"Church Ln, Lakeside District",Lakeside District City Library,Lakeside District Commercial Strip,LED,playground,on,ok
streetlight,streetlight_000165,sl_000166,6,56.172019,10.17376,/d6/streetlight/sl_000166,"Church Ln, Old Town Core",Old Town Core Cathedral,Old Town Core Downtown,HPS,road,off,defectiveLamp
streetlight,streetlight_000166,sl_000167,1,56.162626,10.24402,/d1/streetlight/sl_000167,"Canal St, Westside Heights",Westside Heights Central Plaza,Westside Heights Arts Quarter,MH,sidewalk,low,columnIssue
streetlight,streetlight_000167,sl_000168,4,56.121823,10.166812,/d4/streetlight/sl_000168,"Cherry Ln, Midtown Center",Midtown Center City Hall,Midtown Center Residential Block,fluorescent,tunnel,bootingUp,brokenLantern
streetlight,streetlight_000168,sl_000169,1,56.184893,10.233337,/d1/streetlight/sl_000169,"Ash Ct, Westside Heights",Westside Heights Cathedral,Westside Heights Uptown,LED,facade,on,ok
streetlight,streetlight_000169,sl_000170,6,56.171265,10.164653,/d6/streetlight/sl_000170,"River Rd, Old Town Core",Old Town Core City Library,Old Town Core Waterfront,HPS,garden,off,defectiveLamp
streetlight,streetlight_000170,sl_000171,2,56.197762,10.155666,/d2/streetlight/sl_000171,"School St, Eastshore Quarter",Eastshore Quarter Convention Center,Eastshore Quarter Industrial Zone,MH,park,low,columnIssue
streetlight,streetlight_000171,sl_000172,2,56.178646,10.159419,/d2/streetlight/sl_000172,"Harbor Blvd, Eastshore Quarter",Eastshore Quarter City Library,Eastshore Quarter Financial Row,fluorescent,pedestrianPath,bootingUp,brokenLantern
streetlight,streetlight_000172,sl_000173,5,56.165472,10.210316,/d5/streetlight/sl_000173,"Market Rd, Lakeside District",Lakeside District Central Plaza,Lakeside District Civic Center,LED,playground,on,ok
streetlight,streetlight_000173,sl_000174,5,56.167441,10.188854,/d5/streetlight/sl_000174,"Gate St, Lakeside District",Lakeside District Science Center,Lakeside District Financial Row,HPS,road,off,defectiveLamp
streetlight,streetlight_000174,sl_000175,3,56.133702,10.242973,/d3/streetlight/sl_000175,"Mill Rd, South Hills",South Hills Convention Center,South Hills Downtown,MH,sidewalk,low,columnIssue
streetlight,streetlight_000175,sl_000176,1,56.153383,10.232658,/d1/streetlight/sl_000176,"King Blvd, Westside Heights",Westside Heights Lighthouse,Westside Heights Residential Block,fluorescent,tunnel,bootingUp,brokenLantern
streetlight,streetlight_000176,sl_000177,3,56.124443,10.232784,/d3/streetlight/sl_000177,"Cedar Ln, South Hills",South Hills University Campus,South Hills Waterfront,LED,facade,on,ok
streetlight,streetlight_000177,sl_000178,7,56.178511,10.200777,/d7/streetlight/sl_000178,"Bridge Ln, Greenfield Park",Greenfield Park Art Museum,Greenfield Park Residential Block,HPS,garden,off,defectiveLamp
streetlight,streetlight_000178,sl_000179,7,56.188306,10.194382,/d7/streetlight/sl_000179,"Lake Dr, Greenfield Park",Greenfield Park Historic Market,Greenfield Park Residential Block,MH,park,low,columnIssue
streetlight,streetlight_000179,sl_000180,7,56.192473,10.218655,/d7/streetlight/sl_000180,"Forest Ave, Greenfield Park",Greenfield Park Science Center,Greenfield Park Commercial Strip,fluorescent,pedestrianPath,bootingUp,brokenLantern
streetlight,streetlight_000180,sl_000181,0,56.127219,10.209304,/d0/streetlight/sl_000181,"School St, North Harbor",North Harbor Lighthouse,North Harbor Downtown,LED,playground,on,ok
streetlight,streetlight_000181,sl_000182,0,56.13997,10.184983,/d0/streetlight/sl_000182,"Spruce St, North Harbor",North Harbor Science Center,North Harbor Financial Row,HPS,road,off,defectiveLamp
streetlight,streetlight_000182,sl_000183,4,56.128521,10.168854,/d4/streetlight/sl_000183,"Park Rd, Midtown Center",Midtown Center Convention Center,Midtown Center Transit Hub,MH,sidewalk,low,columnIssue
streetlight,streetlight_000183,sl_000184,1,56.183104,10.232315,/d1/streetlight/sl_000184,"Elm St, Westside Heights",Westside Heights Cathedral,Westside Heights Industrial Zone,fluorescent,tunnel,bootingUp,brokenLantern
streetlight,streetlight_000184,sl_000185,0,56.120793,10.201514,/d0/streetlight/sl_000185,"River Rd, North Harbor",North Harbor Riverside Park,North Harbor Financial Row,LED,facade,on,ok
streetlight,streetlight_000185,sl_000186,2,56.181765,10.168527,/d2/streetlight/sl_000186,"Spruce St, Eastshore Quarter",Eastshore Quarter University Campus,Eastshore Quarter Downtown,HPS,garden,off,defectiveLamp
streetlight,streetlight_000186,sl_000187,6,56.170722,10.173159,/d6/streetlight/sl_000187,"Willow Way, Old Town Core",Old Town Core Historic Market,Old Town Core Downtown,MH,park,low,columnIssue
streetlight,streetlight_000187,sl_000188,0,56.122729,10.217695,/d0/streetlight/sl_000188,"Summit Way, North Harbor",North Harbor Waterfront Promenade,North Harbor Residential Block,fluorescent,pedestrianPath,bootingUp,brokenLantern
streetlight,streetlight_000188,sl_000189,5,56.149054,10.208315,/d5/streetlight/sl_000189,"Pine Rd, Lakeside District",Lakeside District Central Plaza,Lakeside District Industrial Zone,LED,playground,on,ok
streetlight,streetlight_000189,sl_000190,5,56.174086,10.220045,/d5/streetlight/sl_000190,"Church Ln, Lakeside District",Lakeside District Cultural Center,Lakeside District Waterfront,HPS,road,off,defectiveLamp
streetlight,streetlight_000190,sl_000191,5,56.162008,10.178805,/d5/streetlight/sl_000191,"Mill Rd, Lakeside District",Lakeside District Cathedral,Lakeside District Civic Center,MH,sidewalk,low,columnIssue
streetlight,streetlight_000191,sl_000192,1,56.192771,10.240224,/d1/streetlight/sl_000192,"Valley Path, Westside Heights",Westside Heights University Campus,Westside Heights Financial Row,fluorescent,tunnel,bootingUp,brokenLantern
streetlight,streetlight_000192,sl_000193,1,56.168249,10.229065,/d1/streetlight/sl_000193,"Church Ln, Westside Heights",Westside Heights Shopping Mall,Westside Heights Arts Quarter,LED,facade,on,ok
streetlight,streetlight_000193,sl_000194,6,56.159847,10.16882,/d6/streetlight/sl_000194,"Bridge Ln, Old Town Core",Old Town Core Cultural Center,Old Town Core Arts Quarter,HPS,garden,off,defectiveLamp
streetlight,streetlight_000194,sl_000195,7,56.177973,10.215773,/d7/streetlight/sl_000195,"Bridge Ln, Greenfield Park",Greenfield Park City Hall,Greenfield Park Commercial Strip,MH,park,low,columnIssue
streetlight,streetlight_000195,sl_000196,4,56.137637,10.176785,/d4/streetlight/sl_000196,"Mill Rd, Midtown Center",Midtown Center Shopping Mall,Midtown Center Industrial Zone,fluorescent,pedestrianPath,bootingUp,brokenLantern
streetlight,streetlight_000196,sl_000197,5,56.151602,10.210695,/d5/streetlight/sl_000197,"Gate St, Lakeside District",Lakeside District Harbor Bridge,Lakeside District Civic Center,LED,playground,on,ok
streetlight,streetlight_000197,sl_000198,1,56.142599,10.241989,/d1/streetlight/sl_000198,"Mill Rd, Westside Heights",Westside Heights Science Center,Westside Heights Residential Block,HPS,road,off,defectiveLamp
streetlight,streetlight_000198,sl_000199,6,56.16687,10.172013,/d6/streetlight/sl_000199,"Market Rd, Old Town Core",Old Town Core Harbor Bridge,Old Town Core Financial Row,MH,sidewalk,low,columnIssue
streetlight,streetlight_000199,sl_000200,5,56.174417,10.190284,/d5/streetlight/sl_000200,"Maple Blvd, Lakeside District",Lakeside District Botanical Garden,Lakeside District Downtown,fluorescent,tunnel,bootingUp,brokenLantern
streetlight,streetlight_000200,sl_000201,1,56.185889,10.239294,/d1/streetlight/sl_000201,"Cedar Ln, Westside Heights",Westside Heights Harbor Bridge,Westside Heights Industrial Zone,LED,facade,on,ok
streetlight,streetlight_000201,sl_000202,2,56.192862,10.15566,/d2/streetlight/sl_000202,"Willow Way, Eastshore Quarter",Eastshore Quarter Harbor Bridge,Eastshore Quarter Industrial Zone,HPS,garden,off,defectiveLamp
streetlight,streetlight_000202,sl_000203,0,56.12446,10.217784,/d0/streetlight/sl_000203,"Station Rd, North Harbor",North Harbor Shopping Mall,North Harbor Transit Hub,MH,park,low,columnIssue
streetlight,streetlight_000203,sl_000204,1,56.185627,10.234336,/d1/streetlight/sl_000204,"Mill Rd, Westside Heights",Westside Heights Clock Tower,Westside Heights Residential Block,fluorescent,pedestrianPath,bootingUp,brokenLantern
streetlight,streetlight_000204,sl_000205,6,56.165101,10.151365,/d6/streetlight/sl_000205,"Gate St, Old Town Core",Old Town Core Harbor Bridge,Old Town Core Industrial Zone,LED,playground,on,ok
streetlight,streetlight_000205,sl_000206,1,56.198807,10.248693,/d1/streetlight/sl_000206,"Pine Rd, Westside Heights",Westside Heights City Hall,Westside Heights Transit Hub,HPS,road,off,defectiveLamp
streetlight,streetlight_000206,sl_000207,4,56.135832,10.153929,/d4/streetlight/sl_000207,"Church Ln, Midtown Center",Midtown Center Cultural Center,Midtown Center Civic Center,MH,sidewalk,low,columnIssue
streetlight,streetlight_000207,sl_000208,5,56.173063,10.179029,/d5/streetlight/sl_000208,"Harbor Blvd, Lakeside District",Lakeside District Shopping Mall,Lakeside District Downtown,fluorescent,tunnel,bootingUp,brokenLantern
streetlight,streetlight_000208,sl_000209,1,56.18319,10.229008,/d1/streetlight/sl_000209,"Castle Rd, Westside Heights",Westside Heights Waterfront Promenade,Westside Heights Civic Center,LED,facade,on,ok
streetlight,streetlight_000209,sl_000210,2,56.187519,10.171783,/d2/streetlight/sl_000210,"Canal St, Eastshore Quarter",Eastshore Quarter Riverside Park,Eastshore Quarter Waterfront,HPS,garden,off,defectiveLamp
streetlight,streetlight_000210,sl_000211,7,56.190997,10.231925,/d7/streetlight/sl_000211,"Willow Way, Greenfield Park",Greenfield Park Sports Arena,Greenfield Park Arts Quarter,MH,park,low,columnIssue
streetlight,streetlight_000211,sl_000212,1,56.184229,10.232283,/d1/streetlight/sl_000212,"Canal St, Westside Heights",Westside Heights Waterfront Promenade,Westside Heights Waterfront,fluorescent,pedestrianPath,bootingUp,brokenLantern
streetlight,streetlight_000212,sl_000213,1,56.17695,10.235355,/d1/streetlight/sl_000213,"Cherry Ln, Westside Heights",Westside Heights Shopping Mall,Westside Heights Transit Hub,LED,playground,on,ok
streetlight,streetlight_000213,sl_000214,5,56.151276,10.198268,/d5/streetlight/sl_000214,"Castle Rd, Lakeside District",Lakeside District City Library,Lakeside District Transit Hub,HPS,road,off,defectiveLamp
streetlight,streetlight_000214,sl_000215,5,56.14911,10.221262,/d5/streetlight/sl_000215,"Willow Way, Lakeside District",Lakeside District Cathedral,Lakeside District Waterfront,MH,sidewalk,low,columnIssue
streetlight,streetlight_000215,sl_000216,6,56.171941,10.177012,/d6/streetlight/sl_000216,"River Rd, Old Town Core",Old Town Core Main Station,Old Town Core Civic Center,fluorescent,tunnel,bootingUp,brokenLantern
streetlight,streetlight_000216,sl_000217,6,56.146887,10.152755,/d6/streetlight/sl_000217,"Harbor Blvd, Old Town Core",Old Town Core Historic Market,Old Town Core Commercial Strip,LED,facade,on,ok
streetlight,streetlight_000217,sl_000218,7,56.183626,10.225321,/d7/streetlight/sl_000218,"River Rd, Greenfield Park",Greenfield Park University Campus,Greenfield Park Residential Block,HPS,garden,off,defectiveLamp
streetlight,streetlight_000218,sl_000219,4,56.121082,10.176078,/d4/streetlight/sl_000219,"Valley Path, Midtown Center",Midtown Center Cultural Center,Midtown Center Financial Row,MH,park,low,columnIssue
