qid	object_id	relevance
q0113	sl_000326	1
q0113	sl_000506	1
q0113	sl_000578	1
q0113	sl_000590	1
q0114	sl_000132	1
q0114	sl_000348	1
q0114	sl_000492	1
q0114	sl_000600	1
q0115	sl_000554	1
q0116	sl_000020	1
q0116	sl_000028	1
q0116	sl_000064	1
q0116	sl_000172	1
q0116	sl_000268	1
q0116	sl_000356	1
q0116	sl_000408	1
q0116	sl_000512	1
q0116	sl_000528	1
q0116	sl_000596	1
q0117	pol_000138	1
q0118	traf_000041	1
q0118	traf_000101	1
q0118	traf_000131	1
q0118	traf_000186	1
q0118	traf_000216	1
q0118	traf_000296	1
q0118	traf_000381	1
q0118	traf_000411	1
q0118	traf_000421	1
q0118	traf_000506	1
q0118	traf_000516	1
q0118	traf_000556	1
q0118	traf_000576	1
q0119	pol_000087	1
q0119	pol_000165	1
q0120	sl_000042	1
q0120	sl_000074	1
q0120	sl_000122	1
q0120	sl_000154	1
q0120	sl_000162	1
q0120	sl_000178	1
q0120	sl_000218	1
q0120	sl_000242	1
q0120	sl_000290	1
q0120	sl_000338	1
q0120	sl_000410	1
q0120	sl_000458	1
q0120	sl_000570	1
q0120	sl_000586	1
q0121	p_000004	1
q0121	p_000008	1
q0121	p_000024	1
q0121	p_000068	1
q0121	p_000096	1
q0121	p_000148	1
q0121	p_000196	1
q0121	p_000204	1
q0121	p_000208	1
q0121	p_000212	1
q0121	p_000220	1
q0121	p_000324	1
q0121	p_000420	1
q0121	p_000456	1
q0121	p_000528	1
q0121	p_000548	1
q0121	p_000572	1
q0121	p_000592	1
q0121	p_000596	1
q0122	sl_000316	1
q0122	sl_000468	1
q0123	sl_000043	1
q0123	sl_000095	1
q0123	sl_000123	1
q0123	sl_000143	1
q0123	sl_000187	1
q0123	sl_000199	1
q0123	sl_000235	1
q0123	sl_000271	1
q0123	sl_000295	1
q0123	sl_000435	1
q0123	sl_000455	1
q0123	sl_000475	1
q0123	sl_000503	1
q0123	sl_000587	1
q0124	traf_000082	1
q0124	traf_000232	1
q0124	traf_000454	1
q0124	traf_000502	1
q0125	sl_000010	1
q0125	sl_000098	1
q0125	sl_000126	1
q0125	sl_000182	1
q0125	sl_000246	1
q0125	sl_000278	1
q0125	sl_000322	1
q0125	sl_000362	1
q0125	sl_000386	1
q0125	sl_000418	1
q0125	sl_000426	1
q0125	sl_000434	1
q0125	sl_000482	1
q0125	sl_000534	1
q0125	sl_000558	1
q0125	sl_000594	1
q0126	p_000004	1
q0126	p_000034	1
q0126	p_000148	1
q0126	p_000196	1
q0126	p_000208	1
q0126	p_000220	1
q0126	p_000370	1
q0126	p_000592	1
q0127	p_000130	1
q0127	p_000358	1
q0128	pol_000006	1
q0128	pol_000021	1
q0128	pol_000066	1
q0128	pol_000126	1
q0128	pol_000276	1
q0128	pol_000351	1
q0128	pol_000516	1
q0128	pol_000546	1
q0128	pol_000591	1
q0129	pol_000069	1
q0129	pol_000141	1
q0129	pol_000165	1
q0129	pol_000321	1
q0129	pol_000465	1
q0129	pol_000477	1
q0129	pol_000489	1
q0129	pol_000585	1
q0130	pol_000023	1
q0130	pol_000047	1
q0130	pol_000275	1
q0130	pol_000299	1
q0130	pol_000371	1
q0130	pol_000503	1
q0131	traf_000248	1
q0131	traf_000488	1
q0132	sl_000363	1
q0132	sl_000479	1
q0132	sl_000519	1
q0133	pol_000005	1
q0133	pol_000053	1
q0133	pol_000161	1
q0133	pol_000389	1
q0133	pol_000449	1
q0134	pol_000136	1
q0134	pol_000196	1
q0134	pol_000448	1
q0134	pol_000532	1
q0134	pol_000580	1
q0135	sl_000030	1
q0135	sl_000414	1
q0136	pol_000007	1
q0136	pol_000019	1
q0136	pol_000055	1
q0136	pol_000247	1
q0136	pol_000463	1
q0136	pol_000487	1
q0136	pol_000535	1
q0136	pol_000571	1
q0136	pol_000595	1
q0137	traf_000016	1
q0137	traf_000046	1
q0137	traf_000166	1
q0137	traf_000226	1
q0138	pol_000081	1
q0138	pol_000129	1
q0138	pol_000171	1
q0138	pol_000183	1
q0138	pol_000201	1
q0138	pol_000237	1
q0138	pol_000357	1
q0138	pol_000375	1
q0138	pol_000417	1
q0138	pol_000459	1
q0138	pol_000495	1
q0138	pol_000573	1
q0139	p_000137	1
q0140	traf_000019	1
q0140	traf_000064	1
q0140	traf_000214	1
q0140	traf_000259	1
q0140	traf_000364	1
q0140	traf_000439	1
q0140	traf_000454	1
q0140	traf_000499	1
q0141	p_000011	1
q0141	p_000247	1
q0141	p_000251	1
q0141	p_000263	1
q0141	p_000339	1
q0141	p_000367	1
q0141	p_000507	1
q0141	p_000579	1
q0142	p_000309	1
q0142	p_000333	1
q0142	p_000345	1
q0142	p_000369	1
q0142	p_000453	1
q0143	sl_000005	1
q0143	sl_000009	1
q0143	sl_000013	1
q0143	sl_000021	1
q0143	sl_000089	1
q0143	sl_000249	1
q0143	sl_000317	1
q0143	sl_000341	1
q0143	sl_000345	1
q0143	sl_000369	1
q0143	sl_000409	1
q0143	sl_000509	1
q0143	sl_000593	1
q0144	pol_000087	1
q0144	pol_000327	1
q0144	pol_000477	1
q0145	traf_000022	1
q0145	traf_000109	1
q0145	traf_000130	1
q0145	traf_000190	1
q0145	traf_000295	1
q0145	traf_000319	1
q0145	traf_000346	1
q0145	traf_000361	1
q0145	traf_000373	1
q0145	traf_000400	1
q0145	traf_000433	1
q0145	traf_000469	1
q0145	traf_000493	1
q0145	traf_000514	1
q0145	traf_000532	1
q0145	traf_000544	1
q0145	traf_000580	1
q0145	traf_000586	1
q0145	traf_000592	1
q0146	traf_000092	1
q0146	traf_000122	1
q0146	traf_000287	1
q0146	traf_000422	1
q0146	traf_000467	1
q0146	traf_000557	1
q0146	traf_000587	1
q0147	p_000075	1
q0147	p_000143	1
q0148	traf_000026	1
q0148	traf_000116	1
q0148	traf_000206	1
q0149	sl_000014	1
q0149	sl_000022	1
q0149	sl_000086	1
q0149	sl_000598	1
q0150	pol_000017	1
q0150	pol_000023	1
q0150	pol_000047	1
q0150	pol_000137	1
q0150	pol_000275	1
q0150	pol_000299	1
q0150	pol_000371	1
q0150	pol_000377	1
q0150	pol_000401	1
q0150	pol_000503	1
q0150	pol_000545	1
q0150	pol_000557	1
q0151	p_000043	1
q0151	p_000091	1
q0151	p_000163	1
q0151	p_000223	1
q0151	p_000295	1
q0151	p_000319	1
q0151	p_000463	1
q0152	traf_000042	1
q0152	traf_000147	1
q0152	traf_000402	1
q0152	traf_000417	1
q0153	sl_000004	1
q0153	sl_000008	1
q0153	sl_000012	1
q0153	sl_000044	1
q0153	sl_000048	1
q0153	sl_000052	1
q0153	sl_000288	1
q0153	sl_000292	1
q0153	sl_000392	1
q0153	sl_000452	1
q0153	sl_000476	1
q0153	sl_000488	1
q0153	sl_000584	1
q0154	traf_000128	1
q0154	traf_000284	1
q0154	traf_000368	1
q0155	p_000016	1
q0155	p_000064	1
q0155	p_000124	1
q0155	p_000168	1
q0155	p_000236	1
q0155	p_000252	1
q0155	p_000312	1
q0155	p_000348	1
q0155	p_000360	1
q0155	p_000404	1
q0155	p_000424	1
q0155	p_000464	1
q0155	p_000468	1
q0155	p_000560	1
q0155	p_000588	1
q0156	sl_000319	1
q0157	traf_000193	1
q0157	traf_000208	1
q0157	traf_000253	1
q0157	traf_000388	1
q0157	traf_000403	1
q0157	traf_000448	1
q0157	traf_000478	1
q0158	traf_000072	1
q0159	sl_000006	1
q0159	sl_000018	1
q0159	sl_000046	1
q0159	sl_000050	1
q0159	sl_000222	1
q0159	sl_000238	1
q0159	sl_000366	1
q0159	sl_000382	1
q0159	sl_000442	1
q0159	sl_000470	1
q0159	sl_000562	1
q0159	sl_000566	1
q0159	sl_000574	1
q0160	sl_000082	1
q0161	p_000168	1
q0161	p_000252	1
q0161	p_000312	1
q0161	p_000348	1
q0161	p_000360	1
q0161	p_000468	1
q0161	p_000588	1
q0162	traf_000038	1
q0162	traf_000128	1
q0162	traf_000368	1
q0162	traf_000473	1
q0162	traf_000533	1
q0162	traf_000548	1
q0163	p_000060	1
q0163	p_000192	1
q0163	p_000234	1
q0163	p_000264	1
q0163	p_000372	1
q0163	p_000384	1
q0163	p_000396	1
q0163	p_000474	1
q0163	p_000498	1
q0163	p_000558	1
q0163	p_000576	1
q0163	p_000594	1
q0164	sl_000034	1
q0164	sl_000038	1
q0164	sl_000078	1
q0164	sl_000186	1
q0164	sl_000202	1
q0164	sl_000210	1
q0164	sl_000314	1
q0164	sl_000326	1
q0164	sl_000506	1
q0164	sl_000578	1
q0164	sl_000590	1
q0165	pol_000217	1
q0165	pol_000597	1
q0166	sl_000174	1
q0166	sl_000390	1
q0166	sl_000398	1
q0167	sl_000064	1
q0167	sl_000408	1
q0167	sl_000512	1
q0167	sl_000528	1
q0168	pol_000014	1
q0168	pol_000050	1
q0168	pol_000122	1
q0168	pol_000350	1
q0168	pol_000410	1
q0168	pol_000482	1
q0169	pol_000048	1
q0169	pol_000096	1
q0169	pol_000108	1
q0169	pol_000132	1
q0169	pol_000144	1
q0169	pol_000192	1
q0169	pol_000288	1
q0169	pol_000348	1
q0169	pol_000372	1
q0169	pol_000444	1
q0169	pol_000540	1
q0170	pol_000588	1
q0171	pol_000022	1
q0171	pol_000142	1
q0171	pol_000262	1
q0172	p_000337	1
q0173	traf_000027	1
q0173	traf_000102	1
q0173	traf_000132	1
q0173	traf_000237	1
q0173	traf_000312	1
q0173	traf_000357	1
q0173	traf_000522	1
q0173	traf_000552	1
q0173	traf_000597	1
q0174	sl_000010	1
q0174	sl_000098	1
q0174	sl_000126	1
q0174	sl_000182	1
q0174	sl_000246	1
q0174	sl_000278	1
q0174	sl_000322	1
q0174	sl_000362	1
q0174	sl_000386	1
q0174	sl_000418	1
q0174	sl_000426	1
q0174	sl_000434	1
q0174	sl_000482	1
q0174	sl_000534	1
q0174	sl_000558	1
q0174	sl_000594	1
q0175	traf_000052	1
q0176	sl_000338	1
q0176	sl_000458	1
q0176	sl_000550	1
q0176	sl_000586	1
q0177	p_000217	1
q0177	p_000301	1
q0177	p_000361	1
q0177	p_000409	1
q0177	p_000445	1
q0177	p_000481	1
q0178	sl_000029	1
q0178	sl_000045	1
q0178	sl_000085	1
q0178	sl_000253	1
q0178	sl_000389	1
q0178	sl_000573	1
q0179	p_000118	1
q0179	p_000214	1
q0179	p_000250	1
q0179	p_000430	1
q0179	p_000442	1
q0179	p_000478	1
q0179	p_000490	1
q0179	p_000502	1
q0179	p_000514	1
q0180	p_000044	1
q0180	p_000056	1
q0180	p_000116	1
q0180	p_000152	1
q0180	p_000284	1
q0181	pol_000018	1
q0181	pol_000072	1
q0181	pol_000078	1
q0181	pol_000090	1
q0181	pol_000186	1
q0181	pol_000228	1
q0181	pol_000300	1
q0181	pol_000312	1
q0181	pol_000354	1
q0181	pol_000420	1
q0181	pol_000450	1
q0181	pol_000462	1
q0181	pol_000474	1
q0181	pol_000570	1
q0182	traf_000026	1
q0182	traf_000116	1
q0182	traf_000206	1
q0183	pol_000084	1
q0183	pol_000112	1
q0183	pol_000120	1
q0183	pol_000216	1
q0183	pol_000252	1
q0183	pol_000256	1
q0183	pol_000352	1
q0183	pol_000396	1
q0183	pol_000424	1
q0183	pol_000432	1
q0183	pol_000440	1
q0183	pol_000504	1
q0183	pol_000560	1
q0184	sl_000037	1
q0184	sl_000541	1
q0184	sl_000557	1
q0185	pol_000020	1
q0185	pol_000172	1
q0185	pol_000276	1
q0185	pol_000284	1
q0185	pol_000296	1
q0185	pol_000304	1
q0185	pol_000320	1
q0185	pol_000392	1
q0185	pol_000408	1
q0185	pol_000468	1
q0185	pol_000496	1
q0185	pol_000516	1
q0185	pol_000548	1
q0185	pol_000600	1
q0186	sl_000164	1
q0186	sl_000460	1
q0187	traf_000005	1
q0187	traf_000035	1
q0187	traf_000365	1
q0187	traf_000530	1
q0188	sl_000286	1
q0188	sl_000478	1
q0189	p_000079	1
q0189	p_000171	1
q0190	traf_000120	1
q0190	traf_000270	1
q0191	p_000072	1
q0191	p_000120	1
q0191	p_000144	1
q0191	p_000408	1
q0191	p_000432	1
q0191	p_000516	1
q0192	sl_000029	1
q0192	sl_000033	1
q0192	sl_000041	1
q0192	sl_000045	1
q0192	sl_000049	1
q0192	sl_000085	1
q0192	sl_000105	1
q0192	sl_000177	1
q0192	sl_000253	1
q0192	sl_000389	1
q0192	sl_000473	1
q0192	sl_000573	1
q0192	sl_000585	1
q0193	sl_000010	1
q0193	sl_000098	1
q0193	sl_000126	1
q0193	sl_000182	1
q0193	sl_000246	1
q0193	sl_000278	1
q0193	sl_000322	1
q0193	sl_000362	1
q0193	sl_000386	1
q0193	sl_000418	1
q0193	sl_000426	1
q0193	sl_000434	1
q0193	sl_000482	1
q0193	sl_000534	1
q0193	sl_000558	1
q0193	sl_000594	1
q0194	pol_000202	1
q0194	pol_000472	1
q0194	pol_000592	1
q0195	traf_000191	1
q0195	traf_000311	1
q0195	traf_000431	1
q0195	traf_000461	1
q0195	traf_000581	1
q0196	sl_000001	1
q0196	sl_000025	1
q0196	sl_000081	1
q0196	sl_000217	1
q0196	sl_000273	1
q0196	sl_000361	1
q0196	sl_000529	1
q0196	sl_000537	1
q0197	sl_000036	1
q0197	sl_000076	1
q0197	sl_000168	1
q0197	sl_000196	1
q0197	sl_000220	1
q0197	sl_000224	1
q0197	sl_000228	1
q0197	sl_000276	1
q0197	sl_000400	1
q0197	sl_000504	1
q0197	sl_000552	1
q0197	sl_000568	1
q0198	p_000012	1
q0198	p_000030	1
q0198	p_000108	1
q0198	p_000132	1
q0198	p_000198	1
q0198	p_000228	1
q0198	p_000246	1
q0198	p_000288	1
q0198	p_000318	1
q0198	p_000600	1
q0199	traf_000178	1
q0199	traf_000538	1
q0200	traf_000063	1
q0200	traf_000168	1
q0200	traf_000213	1
q0200	traf_000318	1
q0201	traf_000360	1
q0201	traf_000390	1
q0201	traf_000570	1
q0201	traf_000600	1
q0202	sl_000018	1
q0202	sl_000050	1
q0202	sl_000442	1
q0202	sl_000562	1
q0203	p_000007	1
q0203	p_000063	1
q0203	p_000095	1
q0203	p_000131	1
q0203	p_000151	1
q0203	p_000211	1
q0203	p_000271	1
q0203	p_000283	1
q0203	p_000287	1
q0203	p_000299	1
q0203	p_000359	1
q0203	p_000387	1
q0203	p_000419	1
q0203	p_000427	1
q0203	p_000459	1
q0203	p_000467	1
q0203	p_000499	1
q0203	p_000527	1
q0203	p_000571	1
q0203	p_000595	1
q0204	sl_000072	1
q0204	sl_000080	1
q0204	sl_000272	1
q0204	sl_000296	1
q0204	sl_000352	1
q0204	sl_000384	1
q0204	sl_000472	1
q0204	sl_000480	1
q0204	sl_000520	1
q0205	traf_000047	1
q0205	traf_000059	1
q0205	traf_000566	1
q0206	traf_000092	1
q0206	traf_000122	1
q0207	sl_000145	1
q0208	p_000032	1
q0208	p_000074	1
q0208	p_000140	1
q0208	p_000278	1
q0208	p_000290	1
q0208	p_000296	1
q0208	p_000356	1
q0208	p_000416	1
q0208	p_000428	1
q0208	p_000488	1
q0208	p_000512	1
q0208	p_000524	1
q0208	p_000584	1
q0209	sl_000114	1
q0209	sl_000198	1
q0209	sl_000334	1
q0210	traf_000382	1
q0211	sl_000090	1
q0211	sl_000106	1
q0211	sl_000138	1
q0211	sl_000394	1
q0211	sl_000466	1
q0211	sl_000490	1
q0211	sl_000514	1
q0211	sl_000522	1
q0211	sl_000538	1
q0212	sl_000071	1
q0212	sl_000103	1
q0212	sl_000119	1
q0212	sl_000127	1
q0212	sl_000151	1
q0212	sl_000167	1
q0212	sl_000223	1
q0212	sl_000231	1
q0212	sl_000247	1
q0212	sl_000263	1
q0212	sl_000367	1
q0212	sl_000479	1
q0212	sl_000519	1
q0212	sl_000535	1
q0212	sl_000543	1
q0212	sl_000567	1
q0212	sl_000583	1
q0213	traf_000024	1
q0213	traf_000180	1
q0213	traf_000186	1
q0213	traf_000210	1
q0213	traf_000216	1
q0213	traf_000354	1
q0213	traf_000462	1
q0213	traf_000510	1
q0213	traf_000516	1
q0213	traf_000528	1
q0213	traf_000540	1
q0213	traf_000576	1
q0214	p_000199	1
q0214	p_000243	1
q0215	p_000032	1
q0215	p_000074	1
q0215	p_000140	1
q0215	p_000278	1
q0215	p_000290	1
q0215	p_000296	1
q0215	p_000356	1
q0215	p_000416	1
q0215	p_000428	1
q0215	p_000488	1
q0215	p_000512	1
q0215	p_000524	1
q0215	p_000584	1
q0216	pol_000084	1
q0216	pol_000120	1
q0216	pol_000216	1
q0216	pol_000252	1
q0216	pol_000396	1
q0216	pol_000432	1
q0216	pol_000504	1
q0217	traf_000022	1
q0217	traf_000109	1
q0217	traf_000130	1
q0217	traf_000190	1
q0217	traf_000295	1
q0217	traf_000319	1
q0217	traf_000346	1
q0217	traf_000361	1
q0217	traf_000373	1
q0217	traf_000400	1
q0217	traf_000433	1
q0217	traf_000469	1
q0217	traf_000493	1
q0217	traf_000514	1
q0217	traf_000532	1
q0217	traf_000544	1
q0217	traf_000580	1
q0217	traf_000586	1
q0217	traf_000592	1
q0218	p_000059	1
q0218	p_000071	1
q0218	p_000143	1
q0218	p_000215	1
q0218	p_000275	1
q0218	p_000305	1
q0218	p_000311	1
q0218	p_000335	1
q0218	p_000407	1
q0218	p_000449	1
q0218	p_000455	1
q0218	p_000533	1
q0218	p_000569	1
q0219	traf_000008	1
q0219	traf_000023	1
q0219	traf_000053	1
q0219	traf_000063	1
q0219	traf_000118	1
q0219	traf_000168	1
q0219	traf_000213	1
q0219	traf_000318	1
q0219	traf_000338	1
q0219	traf_000398	1
q0220	pol_000053	1
q0221	pol_000334	1
q0221	pol_000424	1
q0222	traf_000064	1
q0222	traf_000214	1
q0222	traf_000364	1
q0222	traf_000454	1
q0223	p_000023	1
q0223	p_000035	1
q0223	p_000347	1
q0223	p_000395	1
q0224	traf_000277	1
q0224	traf_000307	1
q0224	traf_000457	1
q0224	traf_000517	1
q0225	pol_000078	1
q0225	pol_000228	1
q0225	pol_000321	1
q0225	pol_000489	1
q0226	sl_000024	1
q0226	sl_000032	1
q0226	sl_000040	1
q0226	sl_000056	1
q0226	sl_000112	1
q0226	sl_000120	1
q0226	sl_000144	1
q0226	sl_000156	1
q0226	sl_000160	1
q0226	sl_000188	1
q0226	sl_000312	1
q0226	sl_000320	1
q0226	sl_000360	1
q0226	sl_000436	1
q0226	sl_000496	1
q0226	sl_000500	1
q0226	sl_000556	1
q0226	sl_000564	1
q0227	pol_000018	1
q0227	pol_000078	1
q0227	pol_000478	1
q0228	pol_000059	1
q0228	pol_000239	1
q0228	pol_000431	1
q0229	p_000007	1
q0229	p_000063	1
q0229	p_000095	1
q0229	p_000131	1
q0229	p_000151	1
q0229	p_000211	1
q0229	p_000271	1
q0229	p_000283	1
q0229	p_000287	1
q0229	p_000299	1
q0229	p_000359	1
q0229	p_000387	1
q0229	p_000419	1
q0229	p_000427	1
q0229	p_000459	1
q0229	p_000467	1
q0229	p_000499	1
q0229	p_000527	1
q0229	p_000571	1
q0229	p_000595	1
q0230	sl_000064	1
q0230	sl_000408	1
q0230	sl_000512	1
q0230	sl_000528	1
q0231	p_000309	1
q0231	p_000333	1
q0231	p_000345	1
q0231	p_000369	1
q0231	p_000453	1
q0232	sl_000015	1
q0232	sl_000035	1
q0232	sl_000047	1
q0232	sl_000051	1
q0232	sl_000067	1
q0232	sl_000083	1
q0232	sl_000139	1
q0232	sl_000183	1
q0232	sl_000207	1
q0232	sl_000219	1
q0232	sl_000327	1
q0232	sl_000351	1
q0232	sl_000387	1
q0232	sl_000443	1
q0232	sl_000575	1
q0233	p_000008	1
q0233	p_000050	1
q0233	p_000068	1
q0233	p_000212	1
q0233	p_000218	1
q0233	p_000230	1
q0233	p_000422	1
q0233	p_000470	1
q0233	p_000518	1
q0233	p_000542	1
q0233	p_000548	1
q0233	p_000566	1
q0233	p_000572	1
q0233	p_000596	1
q0234	traf_000002	1
q0234	traf_000056	1
q0234	traf_000098	1
q0234	traf_000194	1
q0234	traf_000242	1
q0234	traf_000278	1
q0234	traf_000356	1
q0234	traf_000404	1
q0234	traf_000482	1
q0234	traf_000530	1
q0234	traf_000554	1
q0235	traf_000302	1
q0235	traf_000307	1
q0235	traf_000517	1
q0236	pol_000297	1
q0236	pol_000492	1
q0236	pol_000537	1
q0237	p_000022	1
q0237	p_000046	1
q0237	p_000226	1
q0237	p_000238	1
q0238	pol_000056	1
q0238	pol_000164	1
q0238	pol_000188	1
q0238	pol_000404	1
q0238	pol_000536	1
q0239	pol_000040	1
q0239	pol_000160	1
q0239	pol_000400	1
q0239	pol_000460	1
q0240	sl_000003	1
q0240	sl_000131	1
q0240	sl_000171	1
q0240	sl_000315	1
q0240	sl_000483	1
q0240	sl_000539	1
q0240	sl_000571	1
q0241	p_000063	1
q0241	p_000387	1
q0241	p_000459	1
q0242	sl_000029	1
q0242	sl_000033	1
q0242	sl_000041	1
q0242	sl_000045	1
q0242	sl_000049	1
q0242	sl_000085	1
q0242	sl_000105	1
q0242	sl_000177	1
q0242	sl_000253	1
q0242	sl_000389	1
q0242	sl_000473	1
q0242	sl_000573	1
q0242	sl_000585	1
q0243	pol_000060	1
q0243	pol_000340	1
q0243	pol_000360	1
q0243	pol_000480	1
q0244	p_000009	1
q0244	p_000025	1
q0244	p_000033	1
q0244	p_000085	1
q0244	p_000105	1
q0244	p_000113	1
q0244	p_000129	1
q0244	p_000161	1
q0244	p_000165	1
q0244	p_000193	1
q0244	p_000237	1
q0244	p_000261	1
q0244	p_000329	1
q0244	p_000349	1
q0244	p_000429	1
q0244	p_000437	1
q0244	p_000461	1
q0245	pol_000026	1
q0245	pol_000062	1
q0245	pol_000074	1
q0245	pol_000182	1
q0245	pol_000206	1
q0245	pol_000326	1
q0245	pol_000338	1
q0245	pol_000530	1
q0246	traf_000082	1
q0246	traf_000142	1
q0246	traf_000232	1
q0246	traf_000262	1
q0246	traf_000337	1
q0246	traf_000502	1
q0247	traf_000074	1
q0247	traf_000144	1
q0247	traf_000154	1
q0247	traf_000164	1
q0247	traf_000184	1
q0247	traf_000189	1
q0247	traf_000254	1
q0247	traf_000284	1
q0247	traf_000299	1
q0247	traf_000309	1
q0247	traf_000329	1
q0247	traf_000504	1
q0247	traf_000524	1
q0248	sl_000241	1
q0248	sl_000333	1
q0249	pol_000089	1
q0249	pol_000095	1
q0249	pol_000119	1
q0249	pol_000131	1
q0249	pol_000155	1
q0249	pol_000173	1
q0249	pol_000179	1
q0249	pol_000191	1
q0249	pol_000215	1
q0249	pol_000281	1
q0249	pol_000305	1
q0249	pol_000329	1
q0249	pol_000335	1
q0249	pol_000437	1
q0249	pol_000533	1
q0249	pol_000539	1
q0249	pol_000563	1
q0249	pol_000587	1
q0249	pol_000593	1
q0250	p_000009	1
q0250	p_000025	1
q0250	p_000033	1
q0250	p_000085	1
q0250	p_000105	1
q0250	p_000113	1
q0250	p_000129	1
q0250	p_000161	1
q0250	p_000165	1
q0250	p_000193	1
q0250	p_000237	1
q0250	p_000261	1
q0250	p_000329	1
q0250	p_000349	1
q0250	p_000429	1
q0250	p_000437	1
q0250	p_000461	1
q0251	p_000080	1
q0251	p_000128	1
q0251	p_000164	1
q0251	p_000248	1
q0251	p_000260	1
q0251	p_000308	1
q0251	p_000332	1
q0251	p_000476	1
q0252	p_000015	1
q0252	p_000083	1
q0252	p_000107	1
q0252	p_000127	1
q0252	p_000203	1
q0252	p_000239	1
q0252	p_000303	1
q0252	p_000355	1
q0252	p_000415	1
q0252	p_000551	1
q0252	p_000583	1
q0253	sl_000020	1
q0253	sl_000028	1
q0253	sl_000064	1
q0253	sl_000172	1
q0253	sl_000268	1
q0253	sl_000356	1
q0253	sl_000408	1
q0253	sl_000512	1
q0253	sl_000528	1
q0253	sl_000596	1
q0254	p_000062	1
q0254	p_000078	1
q0254	p_000122	1
q0254	p_000130	1
q0254	p_000150	1
q0254	p_000270	1
q0254	p_000338	1
q0254	p_000358	1
q0254	p_000386	1
q0254	p_000390	1
q0254	p_000554	1
q0254	p_000570	1
q0255	p_000357	1
q0255	p_000441	1
q0255	p_000501	1
q0255	p_000585	1
q0256	sl_000010	1
q0256	sl_000098	1
q0256	sl_000126	1
q0256	sl_000182	1
q0256	sl_000246	1
q0256	sl_000278	1
q0256	sl_000322	1
q0256	sl_000362	1
q0256	sl_000386	1
q0256	sl_000418	1
q0256	sl_000426	1
q0256	sl_000434	1
q0256	sl_000482	1
q0256	sl_000534	1
q0256	sl_000558	1
q0256	sl_000594	1
q0257	p_000022	1
q0257	p_000030	1
q0257	p_000046	1
q0257	p_000198	1
q0257	p_000226	1
q0257	p_000238	1
q0257	p_000246	1
q0257	p_000318	1
q0257	p_000326	1
q0257	p_000506	1
q0258	traf_000540	1
q0259	traf_000040	1
q0260	sl_000119	1
q0260	sl_000167	1
q0261	sl_000003	1
q0261	sl_000007	1
q0261	sl_000031	1
q0261	sl_000039	1
q0261	sl_000055	1
q0261	sl_000111	1
q0261	sl_000131	1
q0261	sl_000159	1
q0261	sl_000171	1
q0261	sl_000239	1
q0261	sl_000315	1
q0261	sl_000431	1
q0261	sl_000483	1
q0261	sl_000511	1
q0261	sl_000539	1
q0261	sl_000571	1
q0262	traf_000078	1
q0262	traf_000108	1
q0262	traf_000153	1
q0262	traf_000183	1
q0262	traf_000198	1
q0262	traf_000258	1
q0262	traf_000288	1
q0262	traf_000373	1
q0262	traf_000378	1
q0262	traf_000428	1
q0262	traf_000433	1
q0262	traf_000453	1
q0262	traf_000458	1
q0262	traf_000493	1
q0263	pol_000211	1
q0263	pol_000541	1
q0264	pol_000143	1
q0264	pol_000167	1
q0264	pol_000233	1
q0264	pol_000269	1
q0264	pol_000293	1
q0264	pol_000419	1
q0264	pol_000479	1
q0265	p_000017	1
q0265	p_000021	1
q0265	p_000045	1
q0265	p_000233	1
q0265	p_000249	1
q0265	p_000549	1
q0265	p_000553	1
q0266	p_000110	1
q0266	p_000118	1
q0266	p_000234	1
q0266	p_000250	1
q0266	p_000558	1
q0267	p_000173	1
q0267	p_000313	1
q0267	p_000477	1
q0268	sl_000003	1
q0268	sl_000007	1
q0268	sl_000031	1
q0268	sl_000039	1
