query_id,query_text,vector,target_docids,target_domains
q0116,Locate traffic with roadType set to collector near Eastshore Quarter Science Center in Eastshore Quarter Commercial Strip,"[0.053351,0.167097,0.000092,0.153492,-0.055735,-0.094081,0.064377,-0.021814,0.027699,-0.108297,-0.159210,0.134721,0.005250,0.032092,-0.130309,-0.043415,0.005696,0.022880,0.198708,0.008863,0.101295,-0.072131,-0.124973,-0.025560,0.032184,-0.018440,0.102184,0.081538,-0.149767,0.047838,0.039911,-0.032678,0.009986,0.022755,0.081962,-0.073427,-0.031883,-0.024959,-0.161707,-0.083150,0.086204,0.056903,0.097408,0.022128,-0.052798,0.056105,0.066322,-0.125204,0.179785,-0.070856,-0.064530,-0.155901,0.038871,0.041854,-0.127393,-0.021353,0.156579,0.058446,-0.064248,-0.034706,0.044697,0.113722,-0.010774,0.077246,-0.038041,0.133672,-0.106101,-0.065681,0.020420,0.019969,-0.156466,0.113057,0.047987,-0.014046,-0.010817,0.099496,-0.030859,-0.047247,0.070627,-0.130064,-0.017204,0.238937,-0.175342,-0.033464,0.012517,-0.006357,0.070448,-0.129122,0.058554,0.037611,-0.024529,0.102092,-0.033462,-0.099370,-0.031823,-0.141690,0.134693,-0.049042,0.029651,0.176513,0.004319,-0.104215,-0.107127,-0.012372,0.100759,0.061228,0.008897,0.118657,-0.011693,0.127786,0.011200,-0.054814,0.006379,0.211263,0.102213,-0.108171,-0.037133,0.026059,-0.121410,-0.083423,0.044918,-0.004568,-0.016630,0.051513,0.065146,0.064430,-0.064945,-0.028966]",traf_000016;traf_000046;traf_000166;traf_000226,2.0
q0117,List pollution having pollutantType PM2_5 plus monitoringStation mobile in Old Town Core,"[0.081363,0.081570,0.090238,0.113211,-0.020432,-0.084747,0.014634,0.001971,-0.153480,0.020695,0.090139,0.162939,0.077991,0.044487,0.036718,0.012312,-0.023008,0.035899,-0.022175,0.006354,-0.100477,-0.073652,-0.172382,-0.112868,-0.065712,-0.011516,0.059891,0.040310,-0.034154,-0.045402,-0.087992,-0.131473,0.031794,0.190547,0.162434,0.023403,0.040908,0.027413,-0.026039,-0.152922,0.032721,0.005991,0.103245,-0.007804,-0.032163,0.194230,0.036570,-0.005306,0.000913,0.157744,0.007596,-0.087071,0.118721,0.019411,-0.019768,0.047434,0.055973,-0.200881,-0.027786,-0.063151,-0.012682,-0.032933,0.015655,0.012942,-0.238428,0.171362,-0.091781,0.098014,0.023899,-0.019263,-0.084065,0.041514,-0.165459,0.039567,-0.011080,0.032537,-0.072320,0.026128,-0.001126,0.038280,-0.018360,0.178327,0.030754,-0.115675,0.084840,0.135533,0.060054,-0.044201,0.130621,0.034256,-0.014875,-0.055584,0.032980,0.046478,-0.070575,0.046227,-0.102872,-0.024515,0.091878,-0.002791,0.101227,-0.044340,-0.323032,0.014366,0.072932,0.097770,-0.014326,0.084480,-0.070161,0.150228,-0.121908,0.147284,0.058549,0.049934,0.045062,-0.044616,-0.015785,-0.113042,-0.009345,-0.087033,-0.007839,0.026993,0.056328,-0.011893,0.001522,0.052220,-0.100764,0.134106]",pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000357;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573,6.0
q0118,List parking having facilityType covered plus allowedVehicleType motorcycle in Greenfield Park,"[0.028093,0.118719,0.006366,0.153583,-0.061450,0.019569,0.083924,-0.013383,-0.185028,0.013893,-0.008202,0.161337,0.003612,-0.005781,-0.034091,-0.006952,0.039651,0.114224,-0.074213,0.000167,0.043767,0.039498,0.038108,-0.060202,0.011002,-0.012703,-0.117047,0.013865,-0.121837,0.094203,-0.035371,0.055286,0.081585,-0.055603,0.008671,0.010322,-0.159703,0.072836,-0.064591,-0.006192,0.111896,0.009975,0.105070,-0.042068,-0.110375,0.063936,0.106192,-0.033475,0.100408,-0.151703,0.037317,0.049749,0.188125,0.049385,-0.130272,0.008482,0.085551,0.024033,0.110269,-0.209916,0.064553,0.002147,-0.089974,-0.009983,-0.099787,0.064984,-0.175186,-0.093186,-0.069461,0.016069,-0.151628,0.102958,0.063321,-0.016540,-0.174420,0.030049,0.063961,-0.105099,0.029774,-0.111329,-0.086293,0.090854,-0.029488,-0.143813,-0.014949,0.057345,0.098252,0.048606,0.010602,0.214040,-0.010297,0.109625,-0.118259,0.065699,0.005435,-0.022594,-0.034895,0.046240,0.071114,0.076578,-0.083286,-0.040959,-0.170675,0.003010,0.116534,-0.043623,0.121245,0.040098,-0.163996,0.109540,0.075261,-0.033092,-0.070202,0.048694,0.129078,-0.162106,0.054912,-0.086201,-0.142682,-0.026386,-0.096302,0.033164,-0.057913,0.086491,0.103849,0.028101,0.048963,0.133245]",p_000137,7.0
q0119,"Search for traffic devices: congestionLevel=heavy, laneDirection=inbound, near North Harbor Cultural Center","[-0.013082,0.076227,0.038061,0.001934,-0.073986,0.025237,0.081336,-0.016839,-0.003354,-0.147857,-0.012406,0.240620,-0.054661,0.120771,-0.092560,-0.057350,0.018971,0.142481,0.152464,0.122637,-0.107925,-0.187991,-0.172834,-0.120715,0.036450,-0.018042,0.096107,0.068400,-0.145548,-0.068186,-0.053794,0.026633,-0.079170,0.120160,0.190385,-0.138100,-0.047582,0.019149,-0.113798,-0.071339,0.002155,0.015117,0.123098,0.074314,0.065751,0.022681,0.067499,-0.072763,0.042963,0.115871,0.037742,-0.254882,-0.000042,0.009952,-0.160521,0.001385,0.108845,0.041994,0.122365,-0.179592,0.062043,0.079268,-0.028191,0.014604,-0.052889,-0.049626,-0.045085,0.056196,0.051972,0.017799,-0.070838,0.011214,-0.087199,-0.000668,0.050913,0.027413,-0.054686,-0.043862,-0.017558,-0.103750,-0.001310,0.136152,-0.058084,-0.022507,0.116684,-0.060155,0.073242,-0.033205,0.076199,0.016071,-0.095098,0.061299,-0.050669,0.041706,-0.028023,-0.021213,0.030851,0.065265,0.051714,0.077811,-0.028245,-0.091680,-0.154752,-0.097152,0.019789,-0.025932,0.038789,0.037271,-0.114996,0.189673,-0.166386,0.074906,-0.016050,0.120564,0.059982,0.094940,-0.002539,-0.110873,-0.146703,-0.148939,0.097442,-0.073664,0.028165,0.003632,0.015064,-0.036380,-0.028803,-0.049439]",traf_000019;traf_000064;traf_000214;traf_000259;traf_000364;traf_000439;traf_000454;traf_000499,0.0
q0120,parking with facilityType=gated and category=offStreet close to South Hills Shopping Mall,"[0.032056,0.066999,0.049454,0.042556,0.041052,0.027293,0.062429,0.124446,-0.073312,0.012946,-0.137364,-0.010739,0.009836,0.080307,0.040867,-0.087750,0.035505,0.085337,0.064481,-0.005457,0.061699,0.009202,0.073843,-0.057737,0.001216,0.055920,-0.018260,-0.135522,-0.125047,-0.012096,0.096695,0.013977,-0.024729,-0.150178,0.094020,-0.094801,-0.102615,0.172797,0.018777,0.031260,0.161115,0.048930,0.069516,0.019730,-0.161181,-0.047163,0.114771,-0.006732,0.079269,-0.151106,0.068826,0.059325,0.052485,-0.061914,-0.133389,-0.010627,0.088814,0.030202,0.111295,-0.103820,0.066798,0.135738,0.002211,0.103036,-0.031840,0.100480,-0.128983,-0.052935,-0.011878,-0.022573,-0.177181,0.105553,0.013951,0.040762,0.005131,0.181054,0.071855,-0.138823,0.094802,-0.158698,0.122488,0.097671,0.045315,-0.096577,0.011820,0.091132,0.032206,-0.026664,0.061677,0.176620,-0.153751,0.024716,-0.151626,0.027450,-0.005588,0.010411,-0.051367,0.101314,0.009258,0.042571,-0.062538,-0.124112,-0.252783,-0.052445,0.139852,-0.076715,0.119149,-0.026741,-0.017965,0.093122,0.169911,-0.023845,0.047635,0.069123,0.055900,-0.178846,0.031711,-0.111009,-0.050628,-0.063749,-0.029721,-0.040693,-0.111876,-0.019894,-0.006719,0.093180,0.058314,-0.069706]",p_000011;p_000247;p_000251;p_000263;p_000339;p_000367;p_000507;p_000579,3.0
q0121,List parking having allowedVehicleType bicycle plus facilityType covered in South Hills,"[0.038452,0.185176,-0.010002,0.204598,-0.001568,0.034688,0.077369,0.016509,-0.109366,0.002762,-0.081980,0.095173,0.023343,0.038492,-0.034924,-0.044372,0.147793,0.063732,-0.001769,0.040152,0.066254,-0.044410,0.025162,-0.109634,0.006732,-0.033547,-0.042548,-0.039904,-0.148921,-0.002148,0.062872,0.030391,-0.012429,-0.103264,-0.010119,-0.009372,-0.125564,0.106299,-0.024308,-0.074983,0.032110,0.095447,0.171060,0.040322,-0.146968,0.062749,0.212051,0.002839,0.084620,-0.180396,-0.029624,0.008693,0.071725,-0.028511,-0.094943,-0.036830,0.068212,-0.003485,0.121748,-0.107464,0.038400,0.058731,-0.049212,0.029733,-0.079340,0.089941,-0.150284,-0.060546,-0.076601,-0.109654,-0.078774,0.056456,0.084704,0.005032,-0.081640,0.068665,0.148790,-0.159883,0.024547,-0.144403,0.008796,0.074464,-0.047642,-0.183604,-0.002823,0.063944,0.008316,0.032106,0.021670,0.189339,-0.026488,0.001610,-0.185127,0.012467,0.061047,-0.038806,0.001543,0.028231,0.000226,0.025702,-0.041469,-0.071379,-0.238650,-0.088475,0.112929,-0.050591,0.117064,0.014392,-0.010865,0.043640,0.171057,0.006261,0.045757,-0.007780,0.144689,-0.232930,0.119356,-0.093502,-0.029022,-0.003721,-0.111504,0.072422,-0.064429,0.031942,0.093136,0.059208,0.047461,0.019740]",p_000309;p_000333;p_000345;p_000369;p_000453,3.0
q0122,"Query streetlight: lanternModel LED, locationCategory sidewalk, in Eastshore Quarter","[0.053667,0.032984,-0.018490,-0.020464,-0.101734,0.068946,-0.064139,-0.108645,-0.079450,-0.132006,-0.061885,0.177221,-0.017184,-0.090988,0.027037,0.086117,0.041858,-0.000871,-0.022498,-0.098469,0.059633,-0.020055,0.017234,0.079949,0.020557,-0.065119,-0.070505,0.139726,-0.031865,0.031978,0.045834,0.086220,-0.086346,-0.185732,0.088458,0.037264,-0.054360,-0.089464,-0.087594,-0.070985,0.327603,-0.064524,0.030168,-0.041607,-0.039174,0.019923,0.020935,-0.026684,-0.023896,-0.103688,-0.121820,0.033710,0.132840,0.140644,-0.146991,0.019987,0.108451,0.093560,0.065023,0.080924,0.048733,-0.020527,-0.149347,0.054731,-0.080443,0.111561,-0.027744,-0.081937,-0.004461,-0.031226,-0.187158,0.009935,0.031406,0.115760,-0.091105,0.087498,-0.084365,-0.127686,-0.049010,0.091025,0.060754,0.142261,-0.055460,0.105011,-0.045884,0.079750,0.029472,-0.111497,-0.092455,-0.013050,-0.060356,0.029943,-0.072540,-0.133313,-0.042317,0.022325,0.097798,-0.105026,-0.031427,0.057605,0.002010,-0.056180,-0.111284,-0.053664,0.065135,0.089944,0.107308,0.114382,-0.105048,0.065404,-0.024632,-0.054322,0.139743,0.163388,0.084951,-0.010577,-0.055218,-0.008910,-0.036714,-0.114185,0.010722,0.032815,-0.117444,0.197949,0.063188,0.115465,-0.140834,-0.013493]",sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,2.0
q0123,Find pollution with pollutantType PM2_5 and airQualityLevel moderate near Westside Heights Historic Market,"[0.014635,0.011905,0.076029,0.132906,0.080283,-0.025874,-0.014728,0.020435,-0.131826,-0.073509,0.128560,0.214168,0.183270,-0.048109,0.000752,-0.093318,0.063961,0.133343,0.094261,0.049039,-0.030701,-0.175842,-0.108710,-0.140617,0.017018,0.072573,-0.004592,0.024963,0.011582,0.072216,0.092414,-0.001267,0.111117,0.069123,0.123986,-0.071075,0.010906,-0.024696,0.075534,-0.077461,0.107828,0.055823,0.156029,0.075591,-0.057005,0.119952,-0.010139,-0.057912,-0.009051,0.051835,-0.094316,-0.131175,-0.003705,0.002851,-0.086781,0.059506,0.062987,-0.199023,0.000233,-0.040157,0.057135,-0.066923,0.097531,0.051136,-0.115066,0.196674,-0.081943,0.013617,0.089592,0.003432,-0.158447,-0.000916,-0.158951,-0.010411,-0.018369,-0.003711,-0.066606,-0.081099,0.021603,0.071054,-0.033026,0.086573,0.024804,-0.071239,0.061977,0.068527,0.157711,-0.070559,0.028578,0.119707,0.078706,0.032853,-0.015266,0.039598,0.048513,0.062291,0.032565,-0.077282,0.127831,0.003335,0.012559,-0.129837,-0.252088,0.031694,0.061794,0.119347,0.028868,-0.088195,-0.046116,0.116856,0.017838,0.139909,0.094885,0.114653,-0.008124,-0.102426,-0.034612,-0.053973,0.005436,-0.119746,-0.082282,-0.053060,-0.007073,0.174455,-0.007837,0.116581,-0.106185,0.015022]",pol_000087;pol_000327;pol_000477,1.0
q0124,Give me traffic where vehicleType equals bus and laneDirection equals outbound,"[0.010931,-0.010964,0.050003,0.259448,-0.009577,0.060212,0.050937,0.116723,0.134641,-0.121833,-0.125948,0.120061,0.078418,0.047142,-0.139648,-0.015902,-0.072503,0.163825,0.187415,0.027475,0.098623,-0.090012,-0.078138,-0.045985,-0.090163,0.026487,0.148289,0.051730,-0.070139,-0.029166,0.017051,0.047065,-0.026462,-0.000199,0.079454,-0.070427,-0.111595,-0.091542,-0.054101,-0.131350,0.002564,0.035248,0.068489,-0.035720,-0.036874,0.115893,0.033903,-0.076773,0.167161,0.051561,0.002031,-0.118091,-0.019340,-0.025268,-0.039295,-0.049724,0.062402,-0.097256,0.142865,-0.164098,0.081544,0.151070,0.045341,0.061991,0.035181,0.025850,0.058966,0.124935,0.055200,-0.008118,-0.079024,0.034818,0.008086,0.047473,-0.088369,0.113029,0.088198,0.011941,0.071859,-0.196336,-0.054082,0.028480,0.009760,0.001917,0.012905,-0.042230,0.143873,-0.156288,-0.080417,0.065299,-0.058021,0.060313,-0.009527,-0.031888,0.024299,-0.173808,0.063431,0.076054,-0.014534,0.220906,-0.060870,-0.037695,-0.135268,0.021796,0.089310,0.025337,0.065188,-0.010581,-0.086001,0.184436,-0.062240,-0.003248,0.079404,-0.008198,0.158915,-0.112730,-0.067762,-0.031318,-0.057364,-0.023792,0.021383,-0.026546,-0.076449,0.032324,0.045195,-0.159414,-0.129202,0.039412]",traf_000092;traf_000122;traf_000287;traf_000422;traf_000467;traf_000557;traf_000587,5.0
q0125,Locate parking with facilityType set to gated near Lakeside District University Campus in Lakeside District Residential Block,"[0.025232,0.044143,0.004904,0.071740,-0.054330,-0.064360,-0.037019,-0.104541,-0.002938,-0.150245,-0.082671,0.047349,0.042623,0.092762,-0.014912,-0.077027,-0.045416,0.039358,0.104340,-0.008471,-0.009214,0.123365,0.122740,0.021560,0.140016,-0.004210,-0.046182,-0.028339,-0.088054,-0.012419,0.049897,0.040203,-0.128088,-0.117718,0.117304,0.012225,-0.329280,0.123344,-0.154744,0.073631,0.230837,-0.070474,0.059677,0.053198,-0.139333,-0.118781,0.080351,-0.129273,0.047085,-0.155374,-0.045253,0.015473,0.029075,0.023982,-0.173314,-0.125976,0.142058,0.029462,-0.044263,-0.098608,0.023906,0.063709,-0.042089,0.009951,0.018913,0.034624,-0.081328,-0.069436,-0.026713,0.034470,-0.173576,0.166141,0.069577,0.070277,0.097475,0.098745,0.014635,-0.139590,-0.039688,-0.128992,0.173512,0.133026,-0.087892,-0.094473,-0.049234,0.037554,-0.006209,-0.000750,0.131872,0.039274,-0.100148,-0.001737,-0.097661,0.071877,-0.023347,0.110807,-0.049780,-0.063693,0.070643,-0.009260,0.027173,-0.001393,-0.163373,0.060705,0.071486,-0.053732,0.025972,0.034408,-0.031657,0.042103,0.132856,-0.105177,-0.076087,0.104946,0.017499,-0.065053,0.022320,0.057711,-0.073605,0.002668,-0.023674,0.004008,-0.115321,0.055699,0.038297,0.098456,-0.060676,-0.006784]",p_000075;p_000143,5.0
q0126,"Search for traffic devices: laneDirection=outbound, vehicleType=car, near South Hills Shopping Mall","[0.060836,0.045665,0.078083,0.106442,-0.052028,-0.048714,0.107221,0.043198,0.118781,-0.059995,-0.069692,0.194498,0.008138,0.154327,-0.169703,-0.054563,0.051529,0.111550,0.229951,0.060527,-0.060432,-0.136192,-0.086550,-0.138158,0.017865,-0.060479,0.094424,0.034243,-0.120049,-0.057550,0.045461,-0.027307,-0.115632,0.046597,0.131241,-0.041208,-0.082061,0.051217,-0.073073,-0.099714,0.091012,0.025370,0.133996,0.025925,-0.020658,0.065450,0.133156,-0.052601,0.058483,0.072313,-0.055717,-0.137573,0.034011,0.014581,-0.116315,-0.079271,0.091101,0.106246,0.084225,-0.191625,0.079134,0.149569,-0.059528,0.035721,-0.049908,-0.038785,-0.002627,0.060792,0.094557,-0.057845,-0.071132,0.059910,0.039955,0.008547,-0.093231,0.052366,-0.000180,-0.145900,0.088133,-0.111302,0.051438,0.175171,-0.033849,-0.043728,0.140805,-0.115809,0.029424,-0.033109,0.083133,0.078100,-0.170012,-0.000963,-0.052980,-0.058806,-0.029334,-0.049927,0.025745,0.036683,-0.077507,0.169015,-0.079232,-0.021242,-0.123569,-0.029411,0.063559,0.045399,0.003319,-0.020803,-0.094541,0.164332,-0.120364,-0.001958,0.124323,0.131097,0.049278,0.006624,0.044439,-0.080739,-0.135715,-0.043944,0.141328,0.007588,-0.018854,-0.074467,0.096268,-0.015493,-0.055386,-0.038680]",traf_000026;traf_000116;traf_000206,3.0
q0127,Locate streetlight with locationCategory set to road near Midtown Center Cultural Center in Midtown Center Waterfront,"[-0.030702,0.150060,0.052702,-0.085819,-0.062530,0.129706,-0.158463,-0.047492,-0.172379,-0.079157,0.004316,0.070302,-0.112904,-0.007819,0.024787,0.004592,-0.008904,-0.039726,-0.072527,-0.105574,-0.049384,-0.066984,0.005168,0.046774,0.153713,-0.060270,0.039160,-0.048237,-0.029850,0.091376,-0.001683,0.109948,-0.203636,-0.079368,0.173745,0.112511,0.024009,0.054203,0.013798,0.013034,0.234119,-0.012014,0.149606,-0.055306,-0.047679,0.090237,-0.009478,-0.121437,-0.102608,-0.155607,-0.102515,-0.036830,0.178983,-0.023722,-0.234772,0.122625,0.064681,0.153653,-0.021666,0.074249,-0.059984,0.052336,0.034522,0.011598,-0.066472,0.044607,-0.057198,-0.120419,0.058693,0.040774,-0.165265,0.052390,-0.038246,-0.016226,-0.020256,0.008594,-0.036924,-0.102661,-0.132764,0.061886,0.012564,0.108685,-0.042877,0.081914,-0.098469,0.173035,-0.029689,-0.146453,0.108536,-0.023285,-0.129015,-0.051812,-0.001401,-0.050674,-0.051511,0.009451,0.053242,-0.091376,-0.083088,0.047298,0.008390,-0.014279,-0.109701,-0.031369,0.026582,0.007752,0.023311,0.048497,-0.111318,0.041192,0.033043,-0.056112,0.059156,0.166307,0.117160,-0.022044,-0.046989,-0.073336,-0.156342,-0.159812,-0.003579,-0.050580,-0.048911,0.099553,0.000544,0.057026,0.027840,-0.038816]",sl_000014;sl_000022;sl_000086;sl_000598,4.0
q0128,"Show pollution where pollutantType is CO, monitoringStation is mobile in Old Town Core Arts Quarter","[0.151957,0.168880,0.084597,0.031884,-0.027572,-0.094734,-0.052833,-0.023325,-0.026568,-0.069412,0.064191,0.186363,0.099047,-0.031328,0.040919,0.118838,0.047508,0.043987,0.059772,-0.113675,-0.011933,0.015092,-0.126905,-0.124364,-0.170237,0.021435,0.102241,0.140792,-0.110259,-0.018118,-0.142918,-0.072387,-0.026294,0.084918,0.120182,-0.072694,-0.060527,-0.090011,-0.002508,-0.146361,-0.026789,0.049043,0.098136,-0.002412,-0.088065,0.181284,-0.086395,-0.056572,0.045260,0.019487,-0.097125,-0.134378,0.021497,0.070191,-0.019744,0.035829,0.166939,-0.069409,-0.047266,-0.005870,-0.000908,-0.027197,-0.103596,-0.015960,-0.122005,-0.003362,-0.128438,0.026291,-0.035280,0.062370,-0.127371,0.125329,-0.029551,0.073430,-0.071085,0.048960,-0.086018,-0.032819,-0.002133,-0.014436,0.052696,0.248057,0.080045,-0.105555,0.066586,0.024894,0.079257,-0.084022,0.073343,-0.063372,-0.096681,-0.062151,-0.013717,0.061182,-0.010712,-0.032446,-0.025714,-0.076952,0.044710,0.079080,-0.000245,-0.114381,-0.268185,-0.037118,0.031935,0.200742,-0.047883,0.152810,-0.002563,0.122630,-0.017887,0.014296,0.043075,0.098609,-0.002671,0.076488,-0.067282,-0.151824,-0.063775,-0.087543,-0.130692,-0.007138,0.052732,0.096732,-0.001746,0.052012,-0.040285,0.059581]",pol_000017;pol_000023;pol_000047;pol_000137;pol_000275;pol_000299;pol_000371;pol_000377;pol_000401;pol_000503;pol_000545;pol_000557,6.0
q0129,Give me parking where allowedVehicleType equals car and occupancyStatus equals almostFull,"[0.029361,0.053975,-0.054761,0.178755,-0.076336,0.120183,-0.045460,0.065669,-0.027801,-0.045166,-0.001176,0.039124,-0.018097,-0.030975,-0.029311,-0.052280,0.032410,0.086439,0.052871,-0.010206,0.080598,-0.003434,0.016352,-0.116389,0.036083,-0.016963,-0.009998,0.029135,-0.022901,-0.070073,0.012889,0.087138,-0.007906,-0.097851,0.128152,0.010319,-0.178382,0.048712,-0.109332,0.027379,0.095088,0.107775,0.071379,-0.029291,-0.202647,0.038925,-0.062375,0.085904,0.001090,-0.080024,-0.005939,0.027068,0.084040,-0.028736,-0.068541,0.053177,0.193891,-0.079377,0.097778,-0.135940,0.042208,0.104997,-0.046244,0.041481,-0.063837,0.037491,-0.172912,-0.013228,0.127942,-0.019636,-0.077021,0.159551,0.096292,0.072632,0.135213,0.068605,0.148065,-0.047964,0.076539,-0.160171,-0.129885,-0.048201,-0.019526,-0.069036,-0.020186,-0.006006,0.119679,-0.133847,-0.071130,0.175757,-0.057809,0.134785,-0.054603,0.091719,0.057004,-0.032912,-0.139190,0.064285,-0.077434,0.154886,-0.056812,-0.106496,-0.148421,0.031361,0.057097,-0.045498,0.069761,0.048790,-0.153612,0.066269,-0.009961,0.106554,0.005670,-0.084863,0.119658,-0.061979,-0.171440,-0.044989,-0.058443,-0.064191,-0.166733,-0.049680,-0.093804,0.109977,0.128375,-0.052213,0.027243,0.165789]",p_000043;p_000091;p_000163;p_000223;p_000295;p_000319;p_000463,6.0
q0130,Locate traffic with vehicleType set to bus near Old Town Core Science Center in Old Town Core Financial Row,"[0.089788,0.156691,0.034907,0.116227,0.038008,-0.030825,0.083278,-0.013459,0.042237,-0.044783,-0.062974,0.094742,0.052877,0.133554,0.006867,-0.005444,0.037184,0.097950,0.109066,0.007995,-0.024304,-0.130754,-0.167133,-0.009839,-0.160367,-0.042719,0.006530,-0.009246,-0.101855,0.057116,-0.008622,0.058840,-0.017019,0.030184,0.097439,-0.027775,-0.046391,-0.095627,-0.165646,-0.205036,0.093115,0.046480,-0.033021,-0.019562,-0.113279,0.056046,0.065583,-0.014784,0.066353,-0.019687,-0.054193,-0.148763,-0.003074,0.054723,-0.088722,-0.095650,0.095172,-0.023911,0.004852,-0.101957,-0.005025,0.001365,-0.050863,0.024551,-0.034773,-0.112300,-0.144541,0.024697,0.039950,-0.022866,-0.146731,0.096710,-0.095615,0.009327,-0.043225,0.035119,0.031714,-0.042688,0.059404,-0.171026,0.033961,0.156843,-0.102776,-0.101496,0.021695,-0.039180,-0.020640,-0.169118,0.079804,0.018347,-0.194199,0.093232,0.037131,-0.067147,0.027513,-0.073396,0.096087,0.036462,0.053553,0.185882,-0.134502,-0.094589,-0.152513,0.046579,-0.038471,0.127208,0.077285,0.160258,0.015068,0.150215,0.044090,-0.070004,0.054703,0.195757,0.088520,0.014537,-0.106983,-0.071540,-0.059076,0.019685,0.071923,0.082213,-0.024293,-0.022551,0.212353,-0.143696,-0.059663,0.058593]",traf_000042;traf_000147;traf_000402;traf_000417,6.0
