qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
46,iroute,Query traffic records from Greenfield Park Arts Quarter,7,traf_000074;traf_000144;traf_000154;traf_000164;traf_000184;traf_000189;traf_000254;traf_000284;traf_000299;traf_000309;traf_000329;traf_000504;traf_000524,/domain7,/domain7/data/doc/traf_000096,/domain7=2.34082(0.628251);/domain6=1.88751(0.552986);/domain1=1.66103(0.460642);/domain0=1.57551(0.479251);/domain4=1.49786(0.503203),0,1,0.622415,29400.0000,29406.6567,29407.7595,29414.4223,14.4223,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,6.6628,29400000000,29406656736,29407759520,29414422320
47,iroute,Give me pollution information near Greenfield Park University Campus,7,pol_000093;pol_000125;pol_000133;pol_000149;pol_000153;pol_000169;pol_000229;pol_000253;pol_000273;pol_000285;pol_000309;pol_000313;pol_000345;pol_000369;pol_000405;pol_000473;pol_000509;pol_000513;pol_000589,/domain7,/domain7/data/doc/pol_000038,/domain7=2.70627(0.71611);/domain1=2.6024(0.675152);/domain5=2.23025(0.592865);/domain0=2.13879(0.587882);/domain3=1.97516(0.639378),0,1,0.832777,29600.0000,29606.6567,29608.1786,29614.8413,14.8413,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.6567,6.6628,29600000000,29606656720,29608178576,29614841344
48,iroute,Show parking status for the Eastshore Quarter Arts Quarter zone,2,p_000022;p_000046;p_000052;p_000088;p_000226;p_000238;p_000280;p_000472,/domain2,/domain2/data/doc/p_000525,/domain2=2.79566(0.838201);/domain1=2.43643(0.637639);/domain7=2.3277(0.614027);/domain6=2.24478(0.6246);/domain0=2.21855(0.633626),0,1,0.833906,29800.0000,29808.0907,29808.0907,29816.1874,16.1874,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.0907,8.0967,29800000000,29808090688,29808090688,29816187392
49,iroute,Give me parking information near Old Town Core Shopping Mall,6,p_000070;p_000142;p_000154;p_000172;p_000178;p_000184;p_000304;p_000310;p_000388;p_000418;p_000436;p_000496;p_000532;p_000550;p_000556;p_000598,/domain6,/domain6/data/doc/p_000216,/domain6=3.13965(0.828239);/domain7=2.45952(0.642651);/domain1=2.27996(0.60366);/domain0=2.23521(0.63751);/domain3=2.04489(0.647253),0,1,0.785447,30000.0000,30007.6087,30007.7595,30015.3742,15.3742,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6087,7.6147,30000000000,30007608688,30007759472,30015374176
50,iroute,List parking data around Lakeside District Shopping Mall,5,p_000335,/domain5,/domain5/data/doc/p_000164,/domain5=3.05882(0.776194);/domain1=1.91122(0.52359);/domain0=1.7292(0.519571);/domain6=1.6612(0.491802);/domain7=1.65747(0.468488),0,1,0.771128,30200.0000,30208.1687,30208.1687,30208.1687,8.1687,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.1687,0.0000,30200000000,30208168688,30208168688,30208168688
51,iroute,Show traffic status for the South Hills Financial Row zone,3,traf_000149;traf_000179;traf_000407;traf_000527,/domain3,/domain3/data/doc/traf_000190,/domain3=2.10344(0.638484);/domain1=2.00491(0.533941);/domain4=1.77259(0.572398);/domain6=1.63139(0.493664);/domain0=1.62153(0.489878),0,1,0.697181,30400.0000,30406.5187,30407.7644,30414.2892,14.2892,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.5187,6.5248,30400000000,30406518736,30407764448,30414289248
52,iroute,Locate every streetlight unit across Eastshore Quarter,2,sl_000020;sl_000028;sl_000172;sl_000268;sl_000356;sl_000596,/domain2,/domain2/data/doc/sl_000408,/domain2=2.33035(0.719855);/domain1=2.31338(0.613609);/domain0=2.01936(0.58174);/domain6=1.97403(0.556881);/domain7=1.87928(0.51893),0,1,0.734857,30600.0000,30608.0907,30608.0907,30608.0907,8.0907,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.0907,0.0000,30600000000,30608090704,30608090704,30608090704
53,iroute,Show pollution status for the Midtown Center Residential Block zone,4,pol_000065;pol_000097;pol_000221;pol_000265;pol_000301;pol_000365;pol_000385;pol_000429;pol_000493;pol_000501;pol_000521;pol_000525;pol_000561,/domain4,/domain4/data/doc/pol_000221,/domain4=2.42678(0.723904);/domain1=2.28271(0.60558);/domain0=1.89488(0.533544);/domain6=1.86885(0.569588);/domain7=1.79972(0.513636),1,1,0.764916,30800.0000,30806.3387,30807.7546,30814.0993,14.0993,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.3387,6.3448,30800000000,30806338720,30807754576,30814099344
54,iroute,Query streetlight records from Eastshore Quarter Industrial Zone,2,sl_000003;sl_000007;sl_000031;sl_000039;sl_000055;sl_000111;sl_000131;sl_000159;sl_000171;sl_000239;sl_000315;sl_000431;sl_000483;sl_000511;sl_000539;sl_000571,/domain2,/domain2/data/doc/sl_000408,/domain1=1.75554(0.491942);/domain2=1.69977(0.559477);/domain0=1.47495(0.456032);/domain6=1.44121(0.43695);/domain7=1.35158(0.403838),0,1,0.652493,31000.0000,31008.0956,31008.0956,31008.0956,8.0956,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.0956,0.0000,31000000000,31008095632,31008095632,31008095632
55,iroute,Give me traffic information near Eastshore Quarter Cultural Center,2,traf_000034;traf_000069;traf_000114;traf_000139;traf_000194;traf_000404;traf_000534;traf_000554,/domain2,/domain2/data/doc/traf_000546,/domain1=2.493(0.637982);/domain2=2.46857(0.751301);/domain0=2.38059(0.665151);/domain7=2.05311(0.564624);/domain4=2.04941(0.64212),0,1,0.762674,31200.0000,31208.0957,31208.0957,31216.1925,16.1925,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0957,8.0968,31200000000,31208095664,31208095664,31216192464
56,iroute,Show streetlight status for the Midtown Center Civic Center zone,4,sl_000017;sl_000061;sl_000073;sl_000097;sl_000133;sl_000225;sl_000265;sl_000349;sl_000441;sl_000561,/domain4,/domain4/data/doc/sl_000351,/domain4=2.35511(0.726153);/domain1=2.1455(0.576994);/domain7=1.94632(0.533553);/domain6=1.87086(0.533659);/domain0=1.73466(0.516001),0,1,0.727356,31400.0000,31406.3387,31407.7644,31407.7644,7.7644,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,6.3387,0.0000,31400000000,31406338704,31407764416,31407764416
57,iroute,What parking readings are reported in Greenfield Park?,7,p_000475,/domain7,/domain7/data/doc/p_000139,/domain7=2.69526(0.706635);/domain1=2.02911(0.5391);/domain6=1.91153(0.548767);/domain0=1.84964(0.547643);/domain3=1.75874(0.553946),0,1,0.709900,31600.0000,31606.6567,31607.7595,31614.4222,14.4222,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.6567,6.6627,31600000000,31606656688,31607759472,31614422176
58,iroute,List pollution data around South Hills Historic Market,3,pol_000074;pol_000139;pol_000159;pol_000164;pol_000269;pol_000404;pol_000419;pol_000439;pol_000479;pol_000484;pol_000529,/domain3,/domain3/data/doc/pol_000517,/domain1=2.14889(0.576458);/domain3=1.9727(0.638744);/domain6=1.64968(0.516889);/domain2=1.50364(0.512175);/domain5=1.39968(0.41251),0,1,0.634450,31800.0000,31806.5236,31808.1884,31814.7132,14.7132,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5236,6.5248,31800000000,31806523648,31808188448,31814713216
59,iroute,What streetlight readings are reported in South Hills?,3,sl_000033;sl_000041;sl_000049;sl_000105;sl_000177;sl_000473;sl_000585,/domain3,/domain3/data/doc/sl_000008,/domain3=1.99174(0.633736);/domain1=1.95239(0.534875);/domain6=1.59716(0.472051);/domain0=1.37989(0.434081);/domain2=1.34921(0.470319),0,1,0.602528,32000.0000,32006.5187,32008.1104,32014.6352,14.6352,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,6.5187,6.5247,32000000000,32006518704,32008110416,32014635152
60,iroute,Show streetlight status for the North Harbor Waterfront zone,0,sl_000010;sl_000098;sl_000126;sl_000182;sl_000246;sl_000278;sl_000322;sl_000362;sl_000386;sl_000418;sl_000426;sl_000434;sl_000482;sl_000534;sl_000558;sl_000594,/domain0,/domain0/data/doc/sl_000553,/domain0=2.71399(0.742136);/domain1=2.07258(0.56109);/domain2=1.92315(0.616291);/domain5=1.90722(0.523865);/domain7=1.80369(0.502444),0,1,0.736711,32200.0000,32207.7447,32208.1835,32215.9342,15.9342,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.7447,7.7507,32200000000,32207744704,32208183488,32215934224
61,iroute,List parking data around Midtown Center Clock Tower,4,p_000017;p_000021;p_000045;p_000233;p_000249;p_000549;p_000553,/domain4,/domain4/data/doc/traf_000418,/domain4=2.04804(0.651335);/domain6=2.0175(0.572883);/domain1=1.98398(0.539389);/domain0=1.67988(0.508077);/domain7=1.6546(0.467866),0,1,0.668916,32400.0000,32406.3387,32407.7595,32414.1043,14.1043,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.3387,6.3448,32400000000,32406338736,32407759472,32414104272
62,iroute,Give me traffic information near Greenfield Park Cultural Center,7,traf_000003;traf_000342,/domain7,/domain7/data/doc/traf_000182,/domain7=3.12978(0.802732);/domain1=2.55049(0.650238);/domain0=2.29913(0.646341);/domain4=2.26647(0.696793);/domain6=2.22179(0.63041),0,1,0.772004,32600.0000,32606.6567,32607.7546,32614.4174,14.4174,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,6.6628,32600000000,32606656736,32607754592,32614417392
63,iroute,Locate every parking unit across Greenfield Park,7,p_000041;p_000137;p_000167;p_000173;p_000179;p_000197;p_000227;p_000323;p_000365;p_000371;p_000401;p_000479;p_000539;p_000545;p_000563,/domain7,/domain7/data/doc/p_000547,/domain7=3.15745(0.794204);/domain1=2.53608(0.659277);/domain6=2.45907(0.673364);/domain0=2.20814(0.6312);/domain4=2.06799(0.656436),0,1,0.783490,32800.0000,32806.6567,32807.7595,32807.7595,7.7595,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.6567,0.0000,32800000000,32806656688,32807759472,32807759472
64,iroute,Show parking status for the Old Town Core Financial Row zone,6,p_000032;p_000074;p_000140;p_000278;p_000290;p_000296;p_000356;p_000416;p_000428;p_000488;p_000512;p_000524;p_000584,/domain6,/domain6/data/doc/p_000005,/domain6=2.79065(0.74882);/domain7=2.21751(0.590099);/domain1=2.20111(0.586539);/domain4=2.07428(0.658044);/domain0=1.99878(0.582403),0,1,0.769151,33000.0000,33007.6087,33007.7644,33015.3791,15.3791,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6087,7.6147,33000000000,33007608688,33007764400,33015379104
65,iroute,Show pollution status for the Greenfield Park Financial Row zone,7,pol_000355;pol_000589,/domain7,/domain7/data/doc/pol_000364,/domain7=2.5241(0.675425);/domain1=2.32401(0.614567);/domain5=2.02909(0.549184);/domain0=1.88569(0.531495);/domain4=1.74141(0.554385),0,1,0.710815,33200.0000,33206.6567,33208.1786,33214.8413,14.8413,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.6567,6.6628,33200000000,33206656720,33208178576,33214841344
66,iroute,Show parking status for the Lakeside District Waterfront zone,5,p_000055;p_000067;p_000103;p_000169;p_000199;p_000235;p_000289;p_000337;p_000385;p_000391;p_000397;p_000403;p_000433;p_000439;p_000469;p_000535;p_000565;p_000589,/domain5,/domain5/data/doc/p_000397,/domain5=3.31347(0.831733);/domain1=1.94362(0.530625);/domain0=1.80935(0.538252);/domain7=1.78435(0.496039);/domain2=1.69685(0.558735),1,1,0.830951,33400.0000,33408.1687,33408.1687,33416.3434,16.3434,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.1687,8.1747,33400000000,33408168688,33408168688,33416343392
67,iroute,List traffic data around Westside Heights Historic Market,1,traf_000591,/domain1,/domain1/data/doc/traf_000099,/domain1=2.78301(0.699801);/domain6=1.93271(0.563454);/domain7=1.79414(0.507352);/domain0=1.78812(0.528345);/domain4=1.70907(0.5564),0,1,0.726782,33600.0000,33607.2307,33607.7595,33614.9963,14.9963,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.2307,7.2368,33600000000,33607230736,33607759520,33614996320
68,iroute,Find all pollution sensors in Old Town Core,6,pol_000023;pol_000183;pol_000248;pol_000328;pol_000358;pol_000368;pol_000388;pol_000463;pol_000503;pol_000553;pol_000573;pol_000578;pol_000588,/domain6,/domain6/data/doc/pol_000047,/domain6=2.95906(0.831728);/domain1=2.34297(0.618694);/domain7=2.31906(0.629629);/domain0=2.31774(0.62775);/domain2=1.97991(0.633921),0,1,0.777672,33800.0000,33807.6087,33808.1104,33815.7252,15.7252,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.6087,7.6148,33800000000,33807608720,33808110432,33815725200
69,iroute,Query traffic records from Greenfield Park Arts Quarter,7,traf_000057;traf_000507,/domain7,/domain7/data/doc/traf_000096,/domain7=2.34082(0.628251);/domain6=1.88751(0.552986);/domain1=1.66103(0.460642);/domain0=1.57551(0.479251);/domain4=1.49786(0.503203),0,1,0.622415,34000.0000,34006.6567,34007.7595,34007.7595,7.7595,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,0.0000,34000000000,34006656736,34007759520,34007759520
70,iroute,List pollution data around South Hills Main Station,3,pol_000074;pol_000139;pol_000159;pol_000164;pol_000269;pol_000404;pol_000419;pol_000439;pol_000479;pol_000484;pol_000529,/domain3,/domain3/data/doc/pol_000188,/domain1=2.70794(0.69812);/domain3=2.45177(0.762495);/domain6=2.10794(0.627077);/domain0=2.09398(0.577899);/domain5=2.06869(0.557784),0,1,0.720113,34200.0000,34206.5236,34208.1884,34214.7132,14.7132,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5236,6.5248,34200000000,34206523648,34208188432,34214713200
71,iroute,Locate every parking unit across North Harbor,0,p_000004;p_000008;p_000024;p_000068;p_000096;p_000148;p_000196;p_000204;p_000208;p_000212;p_000220;p_000324;p_000420;p_000456;p_000528;p_000548;p_000572;p_000592;p_000596,/domain0,/domain0/data/doc/p_000004,/domain0=2.7235(0.751318);/domain1=2.09935(0.564442);/domain6=2.06408(0.583481);/domain2=1.95884(0.62537);/domain7=1.94996(0.532003),1,1,0.736758,34400.0000,34407.7447,34408.1055,34415.8562,15.8562,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.7447,7.7507,34400000000,34407744688,34408105472,34415856176
72,iroute,Find all parking sensors in South Hills,3,p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,/domain1,/domain1/data/doc/traf_000135,/domain1=2.34745(0.606958);/domain3=2.23452(0.670631);/domain7=2.14491(0.584926);/domain6=1.7275(0.515925);/domain0=1.64159(0.494509),0,0,0.651275,34600.0000,34607.2307,34607.7644,34607.7644,7.7644,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.2307,0.0000,34600000000,34607230736,34607764448,34607764448
73,iroute,What traffic readings are reported in Greenfield Park?,7,traf_000100;traf_000154;traf_000184;traf_000196;traf_000220;traf_000250;traf_000268;traf_000280;traf_000286;traf_000316;traf_000496;traf_000520;traf_000598,/domain7,/domain7/data/doc/traf_000548,/domain7=3.08211(0.792189);/domain1=2.57761(0.656018);/domain0=2.33456(0.654522);/domain3=2.28096(0.682019);/domain6=2.26072(0.639427),0,1,0.749900,34800.0000,34806.6567,34807.7546,34807.7546,7.7546,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,0.0000,34800000000,34806656736,34807754592,34807754592
74,iroute,What pollution readings are reported in Lakeside District?,5,pol_000337;pol_000442,/domain5,/domain5/data/doc/pol_000442,/domain5=3.11923(0.785906);/domain1=1.73657(0.486728);/domain0=1.6743(0.484401);/domain3=1.5352(0.525729);/domain7=1.27743(0.396983),1,1,0.801188,35000.0000,35008.1687,35008.1687,35016.3435,16.3435,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1687,8.1748,35000000000,35008168720,35008168720,35016343488
75,iroute,Search for parking devices in South Hills Waterfront,3,p_000001;p_000013;p_000205;p_000247;p_000367;p_000373;p_000517;p_000577,/domain1,/domain1/data/doc/p_000144,/domain1=2.48276(0.647699);/domain3=2.37887(0.732198);/domain0=2.28212(0.648444);/domain5=2.28006(0.606342);/domain7=2.20382(0.587127),0,0,0.763584,35200.0000,35207.2307,35208.1835,35215.4202,15.4202,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2307,7.2367,35200000000,35207230688,35208183472,35215420176
76,iroute,Query traffic records from Westside Heights Arts Quarter,1,traf_000043;traf_000143;traf_000148;traf_000188;traf_000223;traf_000238;traf_000263;traf_000308;traf_000353;traf_000363;traf_000438;traf_000443;traf_000463;traf_000508;traf_000513;traf_000523;traf_000553;traf_000568;traf_000593,/domain1,/domain1/data/doc/traf_000121,/domain1=2.27705(0.591951);/domain6=1.80429(0.533711);/domain7=1.68776(0.483827);/domain2=1.56101(0.521611);/domain3=1.54915(0.502546),0,1,0.633645,35400.0000,35407.2307,35408.1055,35408.1055,8.1055,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.2307,0.0000,35400000000,35407230736,35408105520,35408105520
77,iroute,Show streetlight status for the Old Town Core Arts Quarter zone,6,sl_000043;sl_000095;sl_000123;sl_000143;sl_000187;sl_000199;sl_000235;sl_000271;sl_000295;sl_000435;sl_000455;sl_000475;sl_000503;sl_000587,/domain6,/domain6/data/doc/sl_000092,/domain6=2.68776(0.717536);/domain1=2.21829(0.592871);/domain7=2.13711(0.575165);/domain2=2.12266(0.667033);/domain4=1.97544(0.629589),0,1,0.782138,35600.0000,35607.6087,35608.1055,35608.1055,8.1055,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.6087,0.0000,35600000000,35607608704,35608105488,35608105488
78,iroute,Show parking status for the Westside Heights Financial Row zone,1,p_000073;p_000097;p_000115;p_000277;p_000325;p_000457;p_000493;p_000511;p_000559,/domain1,/domain1/data/doc/p_000522,/domain1=3.10742(0.783342);/domain7=2.23913(0.594794);/domain3=2.16841(0.678668);/domain4=2.07264(0.657624);/domain2=2.04348(0.646896),0,1,0.826995,35800.0000,35807.2307,35808.1104,35815.3471,15.3471,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2307,7.2367,35800000000,35807230688,35808110400,35815347104
79,iroute,Find all parking sensors in Lakeside District,5,p_000076;p_000080;p_000084;p_000128;p_000164;p_000240;p_000248;p_000256;p_000260;p_000268;p_000300;p_000308;p_000332;p_000340;p_000444;p_000448;p_000460;p_000476;p_000552;p_000580,/domain5,/domain5/data/doc/p_000397,/domain5=2.91981(0.745875);/domain1=1.85038(0.510378);/domain7=1.71611(0.490097);/domain0=1.6965(0.511949);/domain2=1.52266(0.514432),0,1,0.747242,36000.0000,36008.1687,36008.1687,36008.1687,8.1687,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.1687,0.0000,36000000000,36008168688,36008168688,36008168688
80,iroute,Give me traffic information near Greenfield Park City Library,7,traf_000003;traf_000038;traf_000093;traf_000103;traf_000123;traf_000128;traf_000138;traf_000268;traf_000283;traf_000348;traf_000368;traf_000393;traf_000423;traf_000473;traf_000533;traf_000548;traf_000573;traf_000588;traf_000598,/domain7,/domain7/data/doc/traf_000485,/domain7=3.32103(0.845025);/domain1=2.82845(0.709486);/domain0=2.66216(0.730167);/domain6=2.4333(0.6794);/domain4=2.34258(0.715963),0,1,0.834281,36200.0000,36206.6567,36207.7546,36214.4174,14.4174,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,6.6628,36200000000,36206656736,36207754592,36214417392
81,iroute,What pollution readings are reported in South Hills?,3,pol_000026;pol_000036;pol_000046;pol_000056;pol_000206;pol_000261;pol_000326;pol_000381;pol_000456;pol_000536,/domain3,/domain3/data/doc/pol_000338,/domain3=2.43015(0.756909);/domain1=2.29247(0.607703);/domain0=1.81112(0.514883);/domain6=1.65637(0.518497);/domain5=1.64029(0.464758),0,1,0.726850,36400.0000,36406.5187,36408.1884,36408.1884,8.1884,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5187,0.0000,36400000000,36406518720,36408188432,36408188432
82,iroute,What parking readings are reported in Westside Heights?,1,p_000058;p_000082;p_000136;p_000244;p_000286;p_000298;p_000316;p_000322;p_000328;p_000352;p_000376;p_000484;p_000508;p_000538;p_000544,/domain1,/domain1/data/doc/p_000440,/domain1=2.76662(0.709339);/domain7=1.99537(0.551854);/domain3=1.9733(0.629046);/domain0=1.84369(0.546256);/domain6=1.78227(0.519352),0,1,0.751275,36600.0000,36607.2307,36607.7595,36607.7595,7.7595,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2307,0.0000,36600000000,36607230688,36607759472,36607759472
83,iroute,Query streetlight records from Lakeside District Civic Center,5,sl_000117;sl_000165;sl_000173;sl_000189;sl_000197;sl_000221;sl_000237;sl_000365;sl_000381;sl_000397;sl_000453;sl_000469;sl_000525;sl_000533,/domain5,/domain5/data/doc/sl_000279,/domain5=2.25744(0.60008);/domain1=1.41842(0.418414);/domain7=1.0681(0.342009);/domain6=1.01363(0.340705);/domain4=0.921556(0.361551),0,1,0.689952,36800.0000,36808.1687,36808.1687,36808.1687,8.1687,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1687,0.0000,36800000000,36808168704,36808168704,36808168704
84,iroute,What traffic readings are reported in Eastshore Quarter?,2,traf_000006;traf_000018;traf_000021;traf_000033;traf_000036;traf_000060;traf_000069;traf_000072;traf_000114;traf_000141;traf_000315;traf_000336;traf_000408;traf_000486;traf_000495;traf_000534;traf_000546;traf_000555;traf_000558,/domain2,/domain2/data/doc/traf_000546,/domain2=2.4854(0.75556);/domain1=2.44997(0.628811);/domain0=2.4323(0.677092);/domain3=2.11337(0.640919);/domain6=1.88094(0.551465),1,1,0.762213,37000.0000,37008.0907,37008.0907,37008.0907,8.0907,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,0.0000,37000000000,37008090736,37008090736,37008090736
